description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
"Yogurt GLORIA ActiBio con Linaza Sabor a Higo, Guindón y Pasas Botella 180g",GLORIA,180.0,g,2.0,vivanda,2024-12-06 11:51:51.391642,PASAS,1.0,kg,11.11111111111111,PASAS
Pasas Morenas Vallealto 150g,,150.0,g,3.8,metro,2024-12-06 18:41:38.264606,PASAS,1.0,kg,25.333333333333332,PASAS
Mani Con Pasas 100gr,TOTTUS,100.0,g,4.0,tottus,2024-12-06 13:30:10.562596,PASAS,1.0,kg,40.0,PASAS
Piqueo BELL'S Maní con Pasas Táper 140g,,140.0,g,4.3,plaza_vea,2024-12-06 14:05:38.576744,PASAS,1.0,kg,30.71428571428571,PASAS
Pasas Morenas BELL'S Bolsa 180g,,180.0,g,4.5,plaza_vea,2024-12-06 14:05:38.576744,PASAS,1.0,kg,25.0,PASAS
Mani Con Pasas 150gr,TOTTUS,150.0,g,4.5,tottus,2024-12-06 13:30:10.562596,PASAS,1.0,kg,30.0,PASAS
Pasas Morenas VALLEALTO Bolsa 150g,,150.0,g,4.5,plaza_vea,2024-12-06 14:05:38.576744,PASAS,1.0,kg,30.0,PASAS
Pasas Morenas Cuisine&Co 150g,,150.0,g,4.5,metro,2024-12-06 18:41:38.264606,PASAS,1.0,kg,30.0,PASAS
Panetón con Pasas y Frutas Confitadas TODINNITO Caja 85g,TODINNO,85.0,g,4.6,vivanda,2024-12-06 11:51:51.391642,PASAS,1.0,kg,54.11764705882352,PASAS
Pasas Morenas BELL'S Bolsa 180g,BELL'S,180.0,g,4.6,vivanda,2024-12-06 11:51:51.391642,PASAS,1.0,kg,25.555555555555554,PASAS
Panetón con Pasas y Frutas Confitadas TODINNIT...,,85.0,g,4.6,plaza_vea,2024-12-06 14:05:38.576744,PASAS,1.0,kg,54.11764705882352,PASAS
Maiz Pop Corn 500 g,TOTTUS,500.0,g,4.64,tottus,2024-12-06 13:30:10.562596,PASAS,1.0,kg,9.28,PASAS
Pasas Morenas VALLEALTO Bolsa 150g,VALLEALTO,150.0,g,4.9,vivanda,2024-12-06 11:51:51.391642,PASAS,1.0,kg,32.66666666666667,PASAS
Pasas Morenas Cuisine&Co 150g,,150.0,g,4.9,wong,2024-12-06 14:06:58.955236,PASAS,1.0,kg,32.66666666666667,PASAS
