description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Durazno en Mitades Metro Lata 820g,S/ 7.50,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,820.0,g,7.5
Duraznos en Almíbar Cuisine & Co 820g,S/ 7.90,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,820.0,g,7.9
Duraznos en Almíbar Dos Caballos 820g,S/ 11.50,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,820.0,g,11.5
Duraznos en Almíbar Aconcagua 820g,S/ 10.90,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,820.0,g,10.9
Duraznos en Mitades Pulp 820g,S/ 8.90,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,820.0,g,8.9
Durazno En Mitades Arica Contenido 820 g,S/ 10.90,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,820.0,g,10.9
Duraznos en Mitades en Conserva Del Rio 820g,S/ 9.50,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,820.0,g,9.5
Duraznos Deshidratados Wel-B 14g,S/ 8.70,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,14.0,g,8.7
Yogurt Bebible Gloria Durazno Galonera 1.7kg,S/ 8.90,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,1.7,kg,8.9
Sixpack Bebida de Durazno Frugos del Valle Caja 235ml,S/ 7.90,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,235.0,ml,7.9
Bebida de Durazno Frugos del Valle Caja 1.5L,S/ 5.50,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,1.5,l,5.5
Yogurt Frutado Gloria Durazno Vaso 120 g,S/ 1.70,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,120.0,g,1.7
Yogurt Bebible Laive Sbelt Sabor Durazno 1.7kg,S/ 11.90,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,1.7,kg,11.9
Yogurt Bebible Gloria Durazno Botella 180 g,S/ 2.00,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,180.0,g,2.0
Yogurt Bebible Laive Sin Lactosa Durazno 946g,S/ 6.30,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,946.0,g,6.3
Bebida de Durazno Frugos del Valle Caja 970ml,S/ 3.90,metro,DURAZNO HUAYCO,2024-12-04 21:30:09.820742,970.0,ml,3.9
