description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,brand,CLASIFICACION
Bebida en Polvo Clight Sin Calorías Sabor Fresa 14g,S/ 2.30,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,14.0,g,Bebida en Polvo Clight Sin Calorías Sabor Fresa,2.3,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Durazno Frugos del Valle Botella 300ml,S/ 2.35,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,300.0,ml,Bebida de Durazno Frugos del Valle Botella,2.35,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante Blueberry 500 mL,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,500.0,ml,Bebida Rehidratante Blueberry,2.4,tottus,SPORADE,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante Sabor Mandarina 500 mL,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,500.0,ml,Bebida Rehidratante Sabor Mandarina,2.4,tottus,SPORADE,BEBIDA ENERGIZANTE (FLUIDA)
REHIDRATANTE MULTIFRUTAS BOTELLA X 600ML,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,600.0,ml,REHIDRATANTE MULTIFRUTAS BOTELLA X,2.4,tottus,POWERADE,BEBIDA ENERGIZANTE (FLUIDA)
REHIDRATANTE MARACUYA BOTELLA X 600ML,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,600.0,ml,REHIDRATANTE MARACUYA BOTELLA X,2.4,tottus,POWERADE,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante Sin Azúcar Sporade Apple Ice Botella 500ml,S/ 2.40,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,500.0,ml,Bebida Rehidratante Sin Azúcar Sporade Apple Ice Botella,2.4,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante Gatorade Mandarina Botella 500ml,S/ 2.40,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,500.0,ml,Bebida Rehidratante Gatorade Mandarina Botella,2.4,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante Sabor Manzana 500 mL,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,500.0,ml,Bebida Rehidratante Sabor Manzana,2.4,tottus,GATORADE,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante Gatorade Cool Blue Botella 500ml,S/ 2.40,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,500.0,ml,Bebida Rehidratante Gatorade Cool Blue Botella,2.4,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante Gatorade Apple Ice Botella 500ml,S/ 2.40,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,500.0,ml,Bebida Rehidratante Gatorade Apple Ice Botella,2.4,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Uva 600 mL,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,600.0,ml,Uva,2.4,tottus,POWERADE,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante Sabor Fruta Tropical 500 mL,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,500.0,ml,Bebida Rehidratante Sabor Fruta Tropical,2.4,tottus,GATORADE,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante Tropical 500 mL,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,500.0,ml,Bebida Rehidratante Tropical,2.4,tottus,SPORADE,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante Sin Azúcar Sporade Tropical Botella 500ml,S/ 2.40,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,500.0,ml,Bebida Rehidratante Sin Azúcar Sporade Tropical Botella,2.4,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante Gatorade Cool Blue Botella 500ml,S/ 2.40,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,500.0,ml,Bebida Rehidratante Gatorade Cool Blue Botella,2.4,wong,,BEBIDA ENERGIZANTE (FLUIDA)
REHIDRATANTE LIMON BOTELLA X600ML,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,600.0,ml,REHIDRATANTE LIMON BOTELLA X,2.4,tottus,POWERADE,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante Sabor Mandarina 500 mL,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,500.0,ml,Bebida Rehidratante Sabor Mandarina,2.4,tottus,GATORADE,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante Gatorade Apple Ice Botella 500ml,S/ 2.40,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,500.0,ml,Bebida Rehidratante Gatorade Apple Ice Botella,2.4,wong,,BEBIDA ENERGIZANTE (FLUIDA)
REHIDRATANTE APPLE ICE SIN AZUCAR X500ML,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,500.0,ml,REHIDRATANTE APPLE ICE SIN AZUCAR X,2.4,tottus,SPORADE,BEBIDA ENERGIZANTE (FLUIDA)
REHIDRATANTE MORA BOTELLA X 600ML,S/ 2.40,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,600.0,ml,REHIDRATANTE MORA BOTELLA X,2.4,tottus,POWERADE,BEBIDA ENERGIZANTE (FLUIDA)
Bebida energizante Pink con colágeno y aloe vera de 300 mL,S/ 2.49,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,300.0,ml,Bebida energizante Pink con colágeno y aloe vera de,2.49,tottus,VOLT,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante VOLT Dark Botella 300ml,S/ 2.49,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,300.0,ml,Bebida Energizante VOLT Dark Botella,2.49,vivanda,VOLT,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante VOLT Colágeno y Aloe Vera Botella 300ml,S/ 2.49,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,300.0,ml,Bebida Energizante VOLT Colágeno y Aloe Vera Botella,2.49,vivanda,VOLT,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante 300 mL,S/ 2.49,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,300.0,ml,Bebida Energizante,2.49,tottus,VOLT,BEBIDA ENERGIZANTE (FLUIDA)
Bebida energizante de blueberry con maca de 300 mL,S/ 2.49,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,300.0,ml,Bebida energizante de blueberry con maca de,2.49,tottus,VOLT,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante Volt Dark Botella 300ml,S/ 2.49,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,300.0,ml,Bebida Energizante Volt Dark Botella,2.49,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante Volt Maca Botella 300 ml,S/ 2.50,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,300.0,ml,Bebida Energizante Volt Maca Botella,2.5,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Carbonatada Fury Energy Gold Botella 350ml,S/ 2.50,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,350.0,ml,Bebida Carbonatada Fury Energy Gold Botella,2.5,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Energizante Volt Ginseng Sin Azúcar Botella 300ml,S/ 2.50,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,300.0,ml,Energizante Volt Ginseng Sin Azúcar Botella,2.5,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Energizante Volt Ginseng Sin Azúcar Botella 300ml,S/ 2.50,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,300.0,ml,Energizante Volt Ginseng Sin Azúcar Botella,2.5,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Energizante Volt Pink 300ml,S/ 2.50,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,300.0,ml,Energizante Volt Pink,2.5,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante GATORADE Tropical Fruit Botella 500ml,S/ 2.50,vega,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:48:24.330496,500.0,ml,Bebida Rehidratante GATORADE Tropical Fruit Botella,2.5,vega,Gatorade,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Té Verde Sabor Limón Free Tea Botella 500ml,S/ 2.70,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,500.0,ml,Bebida de Té Verde Sabor Limón Free Tea Botella,2.7,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Aloe KERO Piña Botella 300ml,S/ 3.00,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,300.0,ml,Bebida Aloe KERO Piña Botella,3.0,vivanda,KERO,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Chocolatada La Preferida 800ml,S/ 3.00,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,800.0,ml,Bebida Chocolatada La Preferida,3.0,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida con Avena y Canela Laive Deli Avena 250ml,S/ 3.20,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,250.0,ml,Bebida con Avena y Canela Laive Deli Avena,3.2,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Kero Aloe Vera Sabor Piña Botella 300ml,S/ 3.20,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,300.0,ml,Bebida Kero Aloe Vera Sabor Piña Botella,3.2,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Kero Aloe Vera Sabor Uva Botella 300ml,S/ 3.20,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,300.0,ml,Bebida Kero Aloe Vera Sabor Uva Botella,3.2,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Láctea Sabor Chocolate Bonlé Bolsa 800 ml,S/ 3.20,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,800.0,ml,Bebida Láctea Sabor Chocolate Bonlé Bolsa,3.2,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Gloria Shake Capuccino Botella 320ml,S/ 3.50,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,320.0,ml,Bebida Gloria Shake Capuccino Botella,3.5,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Casera Gloria Emoliente Caja 1L,S/ 3.50,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,1.0,l,Bebida Casera Gloria Emoliente Caja,3.5,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Casera Gloria Limonada Caja 1L,S/ 3.50,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,1.0,l,Bebida Casera Gloria Limonada Caja,3.5,metro,,BEBIDA ENERGIZANTE (FLUIDA)
"Bebida de Manzana, Aguaymanto y Carambola Bio Amayu Botella 300ml",S/ 3.60,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,300.0,ml,"Bebida de Manzana, Aguaymanto y Carambola Bio Amayu Botella",3.6,metro,,BEBIDA ENERGIZANTE (FLUIDA)
"Bebida de Manzana, Aguaje y Cocona Bio Botella 300ml",S/ 3.60,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,300.0,ml,"Bebida de Manzana, Aguaje y Cocona Bio Botella",3.6,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante Gatorade Tropical Botella 1 Litro,S/ 3.60,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,1.0,l,Bebida Rehidratante Gatorade Tropical Botella itro,3.6,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Bio Aloe Uva Botella 500ml,S/ 3.70,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,500.0,ml,Bebida Bio Aloe Uva Botella,3.7,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Piña Gloria Caja 1L,S/ 3.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,1.0,l,Bebida de Piña Gloria Caja,3.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Maracuyá Gloria Caja 1L,S/ 3.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,1.0,l,Bebida de Maracuyá Gloria Caja,3.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Mango Gloria Caja 1L,S/ 3.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.0,l,Bebida de Mango Gloria Caja,3.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Naranja Frugos del Valle Caja 970ml,S/ 3.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,970.0,ml,Bebida de Naranja Frugos del Valle Caja,3.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Agua San Luis Sabor Limón Botella 1.5L,S/ 3.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.5,l,Bebida de Agua San Luis Sabor Limón Botella,3.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Naranja Gloria Caja 1L,S/ 3.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.0,l,Bebida de Naranja Gloria Caja,3.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Piña Gloria Caja 1L,S/ 3.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.0,l,Bebida de Piña Gloria Caja,3.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Durazno Frugos del Valle Caja 970ml,S/ 3.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,970.0,ml,Bebida de Durazno Frugos del Valle Caja,3.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Maracuyá Gloria Caja 1L,S/ 3.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.0,l,Bebida de Maracuyá Gloria Caja,3.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Mango Gloria Caja 1L,S/ 3.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,1.0,l,Bebida de Mango Gloria Caja,3.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Naranja Frugos del Valle Caja 970ml,S/ 3.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,970.0,ml,Bebida de Naranja Frugos del Valle Caja,3.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Manzana Frugos del Valle Caja 970ml,S/ 3.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,970.0,ml,Bebida de Manzana Frugos del Valle Caja,3.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Durazno Frugos del Valle Caja 970ml,S/ 3.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,970.0,ml,Bebida de Durazno Frugos del Valle Caja,3.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
ENERGIZANTE YELLOW LT 473ML,S/ 4.30,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,473.0,ml,ENERGIZANTE YELLOW LT,4.3,tottus,VOLT,BEBIDA ENERGIZANTE (FLUIDA)
Gamer 473 mL,S/ 4.30,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,473.0,ml,Gamer,4.3,tottus,VOLT,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Naranja Frugos del Valle Botella 1L,S/ 4.50,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.0,l,Bebida de Naranja Frugos del Valle Botella,4.5,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Mango y Fresa Frugos del Valle Caja 1L,S/ 4.50,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.0,l,Bebida de Mango y Fresa Frugos del Valle Caja,4.5,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Pera Watts Caja 1L,S/ 4.50,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,1.0,l,Bebida de Pera Watts Caja,4.5,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida FRUGOS Mango y Fresa Caja 1L,S/ 4.50,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,1.0,l,Bebida FRUGOS Mango y Fresa Caja,4.5,vivanda,FRUGOS,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Avena Vakimu Yoguavena Mix Berries 160g,S/ 4.56,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,160.0,g,Bebida de Avena Vakimu Yoguavena Mix Berries,4.56,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Piña y Granadilla Golden Botella 485ml,S/ 4.79,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,485.0,ml,Bebida de Piña y Granadilla Golden Botella,4.79,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Naranja Gloria Caja 1.5L,S/ 4.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,1.5,l,Bebida de Naranja Gloria Caja,4.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida UHT Sabor Chocolate Choco Vigor Bolsa 800ml,S/ 4.90,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,800.0,ml,Bebida UHT Sabor Chocolate Choco Vigor Bolsa,4.9,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante Tropical 1.5 L,S/ 4.90,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,1.5,l,Bebida Rehidratante Tropical,4.9,tottus,SPORADE,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Naranja Gloria Caja 1.5L,S/ 4.90,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.5,l,Bebida de Naranja Gloria Caja,4.9,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante Volt Ginseng Lata 473ml,S/ 4.99,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,473.0,ml,Bebida Energizante Volt Ginseng Lata,4.99,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante Volt Gamer Ponche de Frutas Lata 473ml,S/ 4.99,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,473.0,ml,Bebida Energizante Volt Gamer Ponche de Frutas Lata,4.99,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Energizante VOLT Lata 473ml,S/ 4.99,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,473.0,ml,Bebida Energizante VOLT Lata,4.99,vivanda,VOLT,BEBIDA ENERGIZANTE (FLUIDA)
REHIDRATANTE MORA BOTELLA X 1.5L,S/ 5.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,1.5,l,REHIDRATANTE MORA BOTELLA X,5.5,tottus,POWERADE,BEBIDA ENERGIZANTE (FLUIDA)
Naranja 591 mL,S/ 5.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,591.0,ml,Naranja,5.5,tottus,GATORADE,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Durazno Frugos del Valle Caja 1.5L,S/ 5.50,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.5,l,Bebida de Durazno Frugos del Valle Caja,5.5,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Rehidratante Multifrutas Botella 1.5 L,S/ 5.50,tottus,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 14:00:19.857350,1.5,l,Rehidratante Multifrutas Botella,5.5,tottus,POWERADE,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante Gatorlit Recover Uva Botella 591ml,S/ 5.50,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,591.0,ml,Bebida Rehidratante Gatorlit Recover Uva Botella,5.5,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Manzana Frugos del Valle Caja 1.5L,S/ 5.50,wong,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 20:55:33.565840,1.5,l,Bebida de Manzana Frugos del Valle Caja,5.5,wong,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida de Durazno Frugos del Valle Caja 1.5L,S/ 5.50,metro,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 22:26:03.864383,1.5,l,Bebida de Durazno Frugos del Valle Caja,5.5,metro,,BEBIDA ENERGIZANTE (FLUIDA)
Bebida Rehidratante SPORADE Tropical Electrolitos Botella 1.5L,S/ 5.50,vivanda,BEBIDA ENERGIZANTE (FLUIDA),2024-12-04 18:19:55.025622,1.5,l,Bebida Rehidratante SPORADE Tropical Electrolitos Botella,5.5,vivanda,SPORADE,BEBIDA ENERGIZANTE (FLUIDA)
