description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Cuidado Oral para Perros DENTITOY Carnaza Salchicha Paquete 10un,S/ 5.90 8%,vega,PERICO,2024-12-04 13:36:56.748398,10.0,un,5.9,vega,,DENTITOY,PERICO
Detergente en Polvo PEROS Lavanda Bolsa 900g,S/ 7.40,vega,PERICO,2024-12-04 13:36:56.748398,900.0,g,7.4,vega,,PEROS,PERICO
Detergente en Polvo PEROS Limón Bolsa 900g,S/ 7.40,vega,PERICO,2024-12-04 13:36:56.748398,900.0,g,7.4,vega,,PEROS,PERICO
Detergente en Polvo PEROS Tropical Bolsa 900g,S/ 7.40,vega,PERICO,2024-12-04 13:36:56.748398,900.0,g,7.4,vega,,PEROS,PERICO
Comida para Perros RICOCRACK Cachorros Todas las razas Multisabores Caja 200gr,S/ 8.00 6%,vega,PERICO,2024-12-04 13:36:56.748398,200.0,g,8.0,vega,,Ricocan,PERICO
Comida para Perros RICOCRACK Adultos Todas las razas Multisabores Caja 200gr,S/ 8.00 6%,vega,PERICO,2024-12-04 13:36:56.748398,200.0,g,8.0,vega,,Ricocan,PERICO
Porciones de Perico Pescanova 300g,S/ 13.50,metro,PERICO,2024-12-04 21:10:26.818188,300.0,g,13.5,metro,,,PERICO
Porciones de Perico Seafrost 500g,S/ 14.90,metro,PERICO,2024-12-04 21:10:26.818188,500.0,g,14.9,metro,,,PERICO
Perico en Porciones PESCANOVA Congelado Bolsa ...,S/ 14.90 un,plaza_vea,PERICO,2024-12-04 13:30:06.881718,300.0,g,14.9,plaza_vea,Bolsa 300g,,PERICO
Perico en Porciones PESCANOVA Congelado Bolsa 300g,S/ 15.30,vivanda,PERICO,2024-12-04 17:32:56.820759,300.0,g,15.3,vivanda,,PESCANOVA,PERICO
Detergente en Polvo PEROS Lavanda Bolsa 3Kg,S/ 18.90,vega,PERICO,2024-12-04 13:36:56.748398,3.0,kg,18.9,vega,,PEROS,PERICO
Detergente en Polvo PEROS Floral Bolsa 3Kg,S/ 18.90,vega,PERICO,2024-12-04 13:36:56.748398,3.0,kg,18.9,vega,,PEROS,PERICO
Porciones de Perico Empanizado SEAFROST Caja 5...,S/ 18.90 un,plaza_vea,PERICO,2024-12-04 13:30:06.881718,500.0,g,18.9,plaza_vea,Caja 500g,,PERICO
Hamburguesa de Perico Umi Foods Caja 500 g,S/ 21.50,metro,PERICO,2024-12-04 21:10:26.818188,500.0,g,21.5,metro,,,PERICO
Porciones de Perico Empanizado SEAFROST Caja 500g,S/ 21.90,vivanda,PERICO,2024-12-04 17:32:56.820759,500.0,g,21.9,vivanda,,SEAFROST,PERICO
Porciones de Perico Empanizado Seafrost 500g,S/ 22.50,metro,PERICO,2024-12-04 21:10:26.818188,500.0,g,22.5,metro,,,PERICO
Porciones de Perico BELL'S Bolsa 500g,S/ 25.50 un,plaza_vea,PERICO,2024-12-04 13:30:06.881718,500.0,g,25.5,plaza_vea,Bolsa 500g,,PERICO
Porciones de Perico BELL'S Bolsa 500g,S/ 26.30,vivanda,PERICO,2024-12-04 17:32:56.820759,500.0,g,26.3,vivanda,,BELL'S,PERICO
Tacos de perico A1 Bolsa 300g,S/ 28.90,vivanda,PERICO,2024-12-04 17:32:56.820759,300.0,g,28.9,vivanda,,A1,PERICO
Porciones de Perico Congelado Cuisine & Co 500g,S/ 37.50,metro,PERICO,2024-12-04 21:10:26.818188,500.0,g,37.5,metro,,,PERICO
Porciones de Perico A-1 Bolsa 500g,S/ 38.90 un,plaza_vea,PERICO,2024-12-04 13:30:06.881718,0.5,kg,38.9,plaza_vea,Bolsa 0.5Kg,,PERICO
Porciones de Perico A1 Bolsa 500 g,S/ 39.90,metro,PERICO,2024-12-04 21:10:26.818188,500.0,g,39.9,metro,,,PERICO
Porciones de Perico A-1 Bolsa 500g,S/ 40.30,vivanda,PERICO,2024-12-04 17:32:56.820759,500.0,g,40.3,vivanda,,A1,PERICO
Detergente en Polvo PEROS Limón Bolsa 15Kg,S/ 72.90,vega,PERICO,2024-12-04 13:36:56.748398,15.0,kg,72.9,vega,,PEROS,PERICO
Comida Para Perros RICOCAN Adultos Todas las Razas Multisabores Bolsa 15Kg,S/ 98.90 9%,vega,PERICO,2024-12-04 13:36:56.748398,15.0,kg,98.9,vega,,Ricocan,PERICO
Comida para Perros RICOCAN Adultos Razas Pequeñas Cordero y Cereal Bolsa 15 Kg,S/ 98.90 9%,vega,PERICO,2024-12-04 13:36:56.748398,15.0,kg,98.9,vega,,Ricocan,PERICO
Comida para Perros RICOCAN Adultos Todas las Razas Multisabores Bolsa 22 Kg,S/ 144.90 31%,vega,PERICO,2024-12-04 13:36:56.748398,22.0,kg,144.9,vega,,Ricocan,PERICO
Comida Para Perros RICOCAN Adultos Pequeños Cordero y Cereal Bolsa 22Kg,S/ 144.90 31%,vega,PERICO,2024-12-04 13:36:56.748398,22.0,kg,144.9,vega,,Ricocan,PERICO
Comida para Perros DOG CHOW Gran Comienzo Cachorros Medianos y Grandes Bolsa 15Kg,S/ 162.50 20%,vega,PERICO,2024-12-04 13:36:56.748398,15.0,kg,162.5,vega,,Dog Chow,PERICO
