description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Pan para Hot Dog 5un,S/ 2.50,wong,HOT DOG,2024-12-04 18:51:05.068415,5.0,un,2.5,wong,,,HOT DOG
Hot Dog de Pavita San Fernando 100g,S/ 3.10,metro,HOT DOG,2024-12-04 21:07:55.111265,100.0,g,3.1,metro,,,HOT DOG
Comida para Perros DOG CHOW Cachorros con Carne Pouch 100 gr,S/ 3.90,vega,HOT DOG,2024-12-04 13:29:28.645956,100.0,g,3.9,vega,,Dog Chow,HOT DOG
Hot Dog de Pollo Ahumado San Fernando 220g,S/ 4.20,metro,HOT DOG,2024-12-04 21:07:55.111265,220.0,g,4.2,metro,,,HOT DOG
Salchicha de pollo 250 g,S/ 4.20,tottus,HOT DOG,2024-12-04 13:14:29.405690,250.0,g,4.2,tottus,,REDONDOS,HOT DOG
Pan Hot Dog LA FLORENCIA Paquete 360g,S/ 4.30,vivanda,HOT DOG,2024-12-04 17:28:27.207619,360.0,g,4.3,vivanda,,LA FLORENCIA,HOT DOG
Hot Dog de Cerdo San Fernando 200g,S/ 4.35,metro,HOT DOG,2024-12-04 21:07:55.111265,200.0,g,4.35,metro,,,HOT DOG
Hot Dog Ahumado de Pollo SAN FERNANDO Paquete ...,S/ 4.60 un,plaza_vea,HOT DOG,2024-12-04 13:23:35.293447,220.0,g,4.6,plaza_vea,Bolsa 220g,,HOT DOG
Hot Dog de Pollo Metro Paquete 250 g,S/ 4.90,metro,HOT DOG,2024-12-04 21:07:55.111265,250.0,g,4.9,metro,,,HOT DOG
Hot Dog BELL'S Paquete 250g,S/ 5.49 un,plaza_vea,HOT DOG,2024-12-04 13:23:35.293447,250.0,g,5.49,plaza_vea,Paquete 250g,,HOT DOG
Pan Hot Dog Wong Bolsa 6 Unid,S/ 5.49,wong,HOT DOG,2024-12-04 18:51:05.068415,6.0,un,5.49,wong,,,HOT DOG
Hot Dog Bredt 200 g,S/ 5.50,tottus,HOT DOG,2024-12-04 13:14:29.405690,200.0,g,5.5,tottus,,BRAEDT,HOT DOG
Hot Dog con Pollo Suiza 200g,S/ 5.60,metro,HOT DOG,2024-12-04 21:07:55.111265,200.0,g,5.6,metro,,,HOT DOG
Hot Dog de Pollo Ahumado San Fernando 220g,S/ 5.70,wong,HOT DOG,2024-12-04 18:51:05.068415,220.0,g,5.7,wong,,,HOT DOG
Hot Dog BRAEDT Paquete 200g,S/ 5.70 un,plaza_vea,HOT DOG,2024-12-04 13:23:35.293447,200.0,g,5.7,plaza_vea,Paquete 200g,,HOT DOG
Hot Dog con Pollo Suiza 200g,S/ 5.80,wong,HOT DOG,2024-12-04 18:51:05.068415,200.0,g,5.8,wong,,,HOT DOG
Hot Dog BRAEDT Paquete 200g,S/ 5.90,vivanda,HOT DOG,2024-12-04 17:28:27.207619,200.0,g,5.9,vivanda,,BRAEDT,HOT DOG
Pan para Hot Dog 6un,S/ 5.90,metro,HOT DOG,2024-12-04 21:07:55.111265,6.0,un,5.9,metro,,,HOT DOG
Hot Dog de Cerdo Wong 250g,S/ 5.90,wong,HOT DOG,2024-12-04 18:51:05.068415,250.0,g,5.9,wong,,,HOT DOG
Hot Dog de Cerdo Cuisine & Co 250g,S/ 5.90,metro,HOT DOG,2024-12-04 21:07:55.111265,250.0,g,5.9,metro,,,HOT DOG
Hot Dog de Pollo Wong 250g,S/ 5.90,wong,HOT DOG,2024-12-04 18:51:05.068415,250.0,g,5.9,wong,,,HOT DOG
Hot Dog de Cerdo Cuisine & Co 250g,S/ 5.90,wong,HOT DOG,2024-12-04 18:51:05.068415,250.0,g,5.9,wong,,,HOT DOG
Hot Dog Braedt Paquete 200 g,S/ 6.20,metro,HOT DOG,2024-12-04 21:07:55.111265,200.0,g,6.2,metro,,,HOT DOG
Hot Dog SALCHICHERÍA SUIZA Paquete 200g,S/ 6.30 un,plaza_vea,HOT DOG,2024-12-04 13:23:35.293447,200.0,g,6.3,plaza_vea,Paquete 200g,,HOT DOG
