description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,unit,brand,CLASIFICACION
Chupete en Forma de Anillo 14g Surtido,S/ 2.50,metro,FÓRMULA PARA LACTANTES,2024-12-04 21:15:53.470688,14.0,g,2.5,metro,,,FÓRMULA PARA LACTANTES
Marshmallow COLOMBINA Millows sabores frutados forma de arcoiris Bolsa 145Gr,S/ 4.90,vivanda,FÓRMULA PARA LACTANTES,2024-12-04 17:36:54.904103,145.0,g,4.9,vivanda,,COLOMBINA,FÓRMULA PARA LACTANTES
Marshmallow COLOMBINA Millows sabores Frutado ...,S/ 4.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-04 13:36:11.978933,145.0,g,4.9,plaza_vea,Bolsa 145g,,FÓRMULA PARA LACTANTES
Marshmallow COLOMBINA Millows sabores frutados...,S/ 4.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-04 13:36:11.978933,145.0,g,4.9,plaza_vea,Bolsa 145g,,FÓRMULA PARA LACTANTES
Marshmallow COLOMBINA Millows sabores frutados...,S/ 4.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-04 13:36:11.978933,145.0,g,4.9,plaza_vea,Bolsa 145g,,FÓRMULA PARA LACTANTES
Fórmula Láctea Líquida 3 Crecimiento Lata x 390 g,S/ 5.90,tottus,FÓRMULA PARA LACTANTES,2024-12-04 13:20:20.591263,390.0,g,5.9,tottus,,NAN,FÓRMULA PARA LACTANTES
Fórmula Láctea Liquida NAN 3 Crecimiento Lata 390g,S/ 5.90,vega,FÓRMULA PARA LACTANTES,2024-12-04 13:42:07.397783,390.0,g,5.9,vega,,Nan,FÓRMULA PARA LACTANTES
Fórmula Láctea Líquida 2 Bebe Lata x 390 g,S/ 6.10,tottus,FÓRMULA PARA LACTANTES,2024-12-04 13:20:20.591263,390.0,g,6.1,tottus,,NAN,FÓRMULA PARA LACTANTES
Fórmula Láctea Liquida NAN 2 Bebés Lata 390g,S/ 6.10,vega,FÓRMULA PARA LACTANTES,2024-12-04 13:42:07.397783,390.0,g,6.1,vega,,Nan,FÓRMULA PARA LACTANTES
Fórmula Láctea NAN 2 Bebés Lata 390g,S/ 6.40 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-04 13:36:11.978933,390.0,g,6.4,plaza_vea,Lata 390g,,FÓRMULA PARA LACTANTES
Fórmula Láctea de Crecimiento NAN 3 Lata 390g,S/ 6.40 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-04 13:36:11.978933,390.0,g,6.4,plaza_vea,Lata 390g,,FÓRMULA PARA LACTANTES
Fórmula de Continuación NAN 2 Bebés 390g,S/ 6.40,metro,FÓRMULA PARA LACTANTES,2024-12-04 21:15:53.470688,390.0,g,6.4,metro,,,FÓRMULA PARA LACTANTES
