description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Chorizo Extra GOIKOA Paquete 70g,S/ 5.90 un,plaza_vea,CHORIZO,2024-12-04 13:23:40.312075,70.0,g,Chorizo Extra GOIKOA Paquete,5.9,plaza_vea,Paquete 70g,,CHORIZO
Chorizo Extra GOIKOA Paquete 70g,S/ 7.00,vivanda,CHORIZO,2024-12-04 17:29:01.677190,70.0,g,Chorizo Extra GOIKOA Paquete,7.0,vivanda,,GOIKOA,CHORIZO
Chorizo Especial Cocktail Wong 250g,S/ 9.90,wong,CHORIZO,2024-12-04 18:52:07.132403,250.0,g,Chorizo Especial Cocktail Wong,9.9,wong,,,CHORIZO
Chorizo Reserva HIBERO Paquete 80g,S/ 10.90 un,plaza_vea,CHORIZO,2024-12-04 13:23:40.312075,80.0,g,Chorizo Reserva HIBERO Paquete,10.9,plaza_vea,Blíster 80g,,CHORIZO
Chorizo Cocido Parrillero San Fernando Paquete 480 g,S/ 10.96,metro,CHORIZO,2024-12-04 21:05:17.459898,480.0,g,Chorizo Cocido Parrillero San Fernando Paquete,10.96,metro,,,CHORIZO
Chorizo Finas Hierbas Cocktail BRAEDT Paquete ...,S/ 11.50 un,plaza_vea,CHORIZO,2024-12-04 13:23:40.312075,250.0,g,Chorizo Finas Hierbas Cocktail BRAEDT Paquete,11.5,plaza_vea,Paquete 250g,,CHORIZO
Chorizo Español HIBERO Pieza 140g,S/ 11.90 un,plaza_vea,CHORIZO,2024-12-04 13:23:40.312075,140.0,g,Chorizo Español HIBERO Pieza,11.9,plaza_vea,Blíster 140g,,CHORIZO
Chorizo Parrillero Precocido BRAEDT Cocktail E...,S/ 11.90 un,plaza_vea,CHORIZO,2024-12-04 13:23:40.312075,250.0,g,Chorizo Parrillero Precocido BRAEDT Cocktail E,11.9,plaza_vea,Empaque 250g,,CHORIZO
Chorizo Español HIBERO Pieza 140g,S/ 11.90,vivanda,CHORIZO,2024-12-04 17:29:01.677190,140.0,g,Chorizo Español HIBERO Pieza,11.9,vivanda,,HIBERO,CHORIZO
Salchichas Cocktail Parrilleras Zimmermann 300g,S/ 12.40,wong,CHORIZO,2024-12-04 18:52:07.132403,300.0,g,Salchichas Cocktail Parrilleras Zimmermann,12.4,wong,,,CHORIZO
Chorizo Parrillero Precocido Coctel Braedt Paquete 250 g,S/ 12.40,metro,CHORIZO,2024-12-04 21:05:17.459898,250.0,g,Chorizo Parrillero Precocido Coctel Braedt Paquete,12.4,metro,,,CHORIZO
Chorizo Italiano OTTO KUNZ Paquete 220g,S/ 12.50 un,plaza_vea,CHORIZO,2024-12-04 13:23:40.312075,220.0,g,Chorizo Italiano OTTO KUNZ Paquete,12.5,plaza_vea,Paquete 220g,,CHORIZO
Chorizo Parrillero Rico Casero 500g,S/ 12.90,metro,CHORIZO,2024-12-04 21:05:17.459898,500.0,g,Chorizo Parrillero Rico Casero,12.9,metro,,,CHORIZO
CHORIZO F HIERBAS PRECO S ALEMANA 320G,S/ 12.90,tottus,CHORIZO,2024-12-04 13:12:30.601036,320.0,g,CHORIZO F HIERBAS PRECO S ALEMANA,12.9,tottus,,SALCHICHERIA ALEMANA,CHORIZO
Chorizo Sarta Español HIBERO Pieza 140g,S/ 12.90 un,plaza_vea,CHORIZO,2024-12-04 13:23:40.312075,140.0,g,Chorizo Sarta Español HIBERO Pieza,12.9,plaza_vea,Blíster 140g,,CHORIZO
Chorizo Italiano Paquete 220 g,S/ 13.10,metro,CHORIZO,2024-12-04 21:05:17.459898,220.0,g,Chorizo Italiano Paquete,13.1,metro,,,CHORIZO
Chorizo Parrillero San Fernando 400g,S/ 13.12,metro,CHORIZO,2024-12-04 21:05:17.459898,400.0,g,Chorizo Parrillero San Fernando,13.12,metro,,,CHORIZO
Chorizo Coctel Finas Hierbas Braedt Paquete 250 g,S/ 13.50,wong,CHORIZO,2024-12-04 18:52:07.132403,250.0,g,Chorizo Coctel Finas Hierbas Braedt Paquete,13.5,wong,,,CHORIZO
Chorizo Parrillero Precocido Braedt Paquete 6 unid,S/ 13.51,metro,CHORIZO,2024-12-04 21:05:17.459898,6.0,un,Chorizo Parrillero Precocido Braedt Paquete,13.51,metro,,,CHORIZO
Chorizo Parrillero Precocido BRAEDT Paquete 50...,S/ 13.90 un,plaza_vea,CHORIZO,2024-12-04 13:23:40.312075,500.0,g,Chorizo Parrillero Precocido BRAEDT Paquete 50,13.9,plaza_vea,Paquete 500g,,CHORIZO
Chorizo Finas Hierbas Suiza Gourmet 400g,S/ 13.90,wong,CHORIZO,2024-12-04 18:52:07.132403,400.0,g,Chorizo Finas Hierbas Suiza Gourmet,13.9,wong,,,CHORIZO
Chorizo Precocido Suiza 5un,S/ 13.90,wong,CHORIZO,2024-12-04 18:52:07.132403,5.0,un,Chorizo Precocido Suiza,13.9,wong,,,CHORIZO
Chorizo Precocido Suiza 5un,S/ 13.90,metro,CHORIZO,2024-12-04 21:05:17.459898,5.0,un,Chorizo Precocido Suiza,13.9,metro,,,CHORIZO
Chorizo Parrillero Suiza 400g,S/ 13.90,wong,CHORIZO,2024-12-04 18:52:07.132403,400.0,g,Chorizo Parrillero Suiza,13.9,wong,,,CHORIZO
Chorizo Parrillero Precocido Braedt Paquete 6 unid,S/ 13.90,wong,CHORIZO,2024-12-04 18:52:07.132403,6.0,un,Chorizo Parrillero Precocido Braedt Paquete,13.9,wong,,,CHORIZO
Chorizo Precocido San Fernando Paquete 500 g,S/ 14.02,metro,CHORIZO,2024-12-04 21:05:17.459898,500.0,g,Chorizo Precocido San Fernando Paquete,14.02,metro,,,CHORIZO
Chorizo Cóctel Italiano Precocido La Segoviana 300g,S/ 14.10,metro,CHORIZO,2024-12-04 21:05:17.459898,300.0,g,Chorizo Cóctel Italiano Precocido La Segoviana,14.1,metro,,,CHORIZO
Chorizo Parrillero Brasa San Fernando 400g,S/ 14.32,metro,CHORIZO,2024-12-04 21:05:17.459898,400.0,g,Chorizo Parrillero Brasa San Fernando,14.32,metro,,,CHORIZO
Chorizo Precocido LA SEGOVIANA Paquete 500g,S/ 14.70 un,plaza_vea,CHORIZO,2024-12-04 13:23:40.312075,500.0,g,Chorizo Precocido LA SEGOVIANA Paquete,14.7,plaza_vea,Paquete 500g,,CHORIZO
