description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Chupete en Forma de Anillo 14g Surtido,,14.0,g,2.5,metro,2024-12-04 21:15:53.470688,FÓRMULA PARA LACTANTES,14.0,g,2.5,FÓRMULA PARA LACTANTES
Marshmallow COLOMBINA Millows sabores Frutado ...,,145.0,g,4.9,plaza_vea,2024-12-04 13:36:11.978933,FÓRMULA PARA LACTANTES,145.0,g,4.9,FÓRMULA PARA LACTANTES
Marshmallow COLOMBINA Millows sabores frutados...,,145.0,g,4.9,plaza_vea,2024-12-04 13:36:11.978933,FÓRMULA PARA LACTANTES,145.0,g,4.9,FÓRMULA PARA LACTANTES
Marshmallow COLOMBINA Millows sabores frutados...,,145.0,g,4.9,plaza_vea,2024-12-04 13:36:11.978933,FÓRMULA PARA LACTANTES,145.0,g,4.9,FÓRMULA PARA LACTANTES
Fórmula Láctea Líquida 3 Crecimiento Lata x 390 g,NAN,390.0,g,5.9,tottus,2024-12-04 13:20:20.591263,FÓRMULA PARA LACTANTES,390.0,g,5.9,FÓRMULA PARA LACTANTES
Fórmula Láctea Liquida NAN 3 Crecimiento Lata 390g,Nan,390.0,g,5.9,vega,2024-12-04 13:42:07.397783,FÓRMULA PARA LACTANTES,390.0,g,5.9,FÓRMULA PARA LACTANTES
Fórmula Láctea Líquida 2 Bebe Lata x 390 g,NAN,390.0,g,6.1,tottus,2024-12-04 13:20:20.591263,FÓRMULA PARA LACTANTES,390.0,g,6.1,FÓRMULA PARA LACTANTES
Fórmula Láctea Liquida NAN 2 Bebés Lata 390g,Nan,390.0,g,6.1,vega,2024-12-04 13:42:07.397783,FÓRMULA PARA LACTANTES,390.0,g,6.1,FÓRMULA PARA LACTANTES
Fórmula Láctea de Crecimiento NAN 3 Lata 390g,,390.0,g,6.4,plaza_vea,2024-12-04 13:36:11.978933,FÓRMULA PARA LACTANTES,390.0,g,6.4,FÓRMULA PARA LACTANTES
Fórmula de Continuación NAN 2 Bebés 390g,,390.0,g,6.4,metro,2024-12-04 21:15:53.470688,FÓRMULA PARA LACTANTES,390.0,g,6.4,FÓRMULA PARA LACTANTES
Galletas para Perros GNAWLERS en forma de Hues...,,180.0,g,9.5,plaza_vea,2024-12-04 13:36:11.978933,FÓRMULA PARA LACTANTES,180.0,g,9.5,FÓRMULA PARA LACTANTES
Sabor vainilla 220 mL,PEDIASURE,220.0,ml,9.7,tottus,2024-12-04 13:20:20.591263,FÓRMULA PARA LACTANTES,220.0,ml,9.7,FÓRMULA PARA LACTANTES
Fresa 180 G,KIWIGEN,180.0,g,10.2,tottus,2024-12-04 13:20:20.591263,FÓRMULA PARA LACTANTES,180.0,g,10.2,FÓRMULA PARA LACTANTES
Vainilla x 180 g,KIWIGEN,180.0,g,10.2,tottus,2024-12-04 13:20:20.591263,FÓRMULA PARA LACTANTES,180.0,g,10.2,FÓRMULA PARA LACTANTES
Chocolate Frasco x 180 g,KIWIGEN,180.0,g,10.2,tottus,2024-12-04 13:20:20.591263,FÓRMULA PARA LACTANTES,180.0,g,10.2,FÓRMULA PARA LACTANTES
Galletas de la Fortuna Leonor 8un,,8.0,un,10.9,metro,2024-12-04 21:15:53.470688,FÓRMULA PARA LACTANTES,8.0,un,10.9,FÓRMULA PARA LACTANTES
Advance Vainilla 220 mL,ENSURE,220.0,ml,11.0,tottus,2024-12-04 13:20:20.591263,FÓRMULA PARA LACTANTES,220.0,ml,11.0,FÓRMULA PARA LACTANTES
Galletas para Perros GNAWLERS en forma de Huesos Sabor Carne Paquete 180g,GNAWLERS,180.0,g,11.5,vivanda,2024-12-04 17:36:54.904103,FÓRMULA PARA LACTANTES,180.0,g,11.5,FÓRMULA PARA LACTANTES
Pack x3 Jabón Johnson's Fórmula Original 110g,,110.0,g,11.8,metro,2024-12-04 21:15:53.470688,FÓRMULA PARA LACTANTES,110.0,g,11.8,FÓRMULA PARA LACTANTES
Stick'n Notas Adhesivas Die-Cut Formas Pack 250 unid Surtido,,250.0,un,12.1,metro,2024-12-04 21:15:53.470688,FÓRMULA PARA LACTANTES,250.0,un,12.1,FÓRMULA PARA LACTANTES
Papas Prefritas BEM BRASIL con Forma de Carita...,,1.05,kg,12.49,plaza_vea,2024-12-04 13:36:11.978933,FÓRMULA PARA LACTANTES,1.05,kg,12.49,FÓRMULA PARA LACTANTES
Desatorador para Baños DIAMANTE Fórmula Especi...,,1000.0,g,12.89,plaza_vea,2024-12-04 13:36:11.978933,FÓRMULA PARA LACTANTES,1000.0,g,12.89,FÓRMULA PARA LACTANTES
Desatorados para Cocinas DIAMANTE Fórmula Especial para Tuberías Botella 1Kg,DIAMANTE,1.0,kg,12.89,vivanda,2024-12-04 17:36:54.904103,FÓRMULA PARA LACTANTES,1.0,kg,12.89,FÓRMULA PARA LACTANTES
Vainilla 237 mL,GLUCERNA,237.0,ml,13.84,tottus,2024-12-04 13:20:20.591263,FÓRMULA PARA LACTANTES,237.0,ml,13.84,FÓRMULA PARA LACTANTES
Insecticida en Aerosol Raid Mata Pulgas y Garraptas Fórmula Especializada 400 ml,,400.0,ml,15.9,metro,2024-12-04 21:15:53.470688,FÓRMULA PARA LACTANTES,400.0,ml,15.9,FÓRMULA PARA LACTANTES
Lustramuebles Premio Fórmula Original 280ml,,280.0,ml,15.9,metro,2024-12-04 21:15:53.470688,FÓRMULA PARA LACTANTES,280.0,ml,15.9,FÓRMULA PARA LACTANTES
Insecticida en Aerosol Raid Mata Hormigas y Arañas Fórmula Especializada 400ml,,400.0,ml,16.7,metro,2024-12-04 21:15:53.470688,FÓRMULA PARA LACTANTES,400.0,ml,16.7,FÓRMULA PARA LACTANTES
Desodorante en Crema Etiquet Fórmula Hombre 75 g,,75.0,g,17.4,metro,2024-12-04 21:15:53.470688,FÓRMULA PARA LACTANTES,75.0,g,17.4,FÓRMULA PARA LACTANTES
Chocolate LA IBÉRICA CORAZÓN Negro en forma de...,,80.0,g,19.0,plaza_vea,2024-12-04 13:36:11.978933,FÓRMULA PARA LACTANTES,80.0,g,19.0,FÓRMULA PARA LACTANTES
