description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Duraznos En Almíbar Wong Lata 820 g,S/ 8.50,wong,DURAZNO HUAYCO,2024-12-04 19:27:21.431605,820.0,g,8.5
Duraznos en Almíbar Cuisine & Co 820g,S/ 7.90,wong,DURAZNO HUAYCO,2024-12-04 19:27:21.431605,820.0,g,7.9
Duraznos en Almíbar Dos Caballos 820g,S/ 11.50,wong,DURAZNO HUAYCO,2024-12-04 19:27:21.431605,820.0,g,11.5
Duraznos en Almíbar Aconcagua 820g,S/ 10.90,wong,DURAZNO HUAYCO,2024-12-04 19:27:21.431605,820.0,g,10.9
Duraznos Deshidratados Wel-B 14g,S/ 8.70,wong,DURAZNO HUAYCO,2024-12-04 19:27:21.431605,14.0,g,8.7
Duraznos en Mitades Pulp 820g,S/ 11.00,wong,DURAZNO HUAYCO,2024-12-04 19:27:21.431605,820.0,g,11.0
Sixpack Bebida de Durazno Frugos del Valle Caja 235ml,S/ 7.90,wong,DURAZNO HUAYCO,2024-12-04 19:27:21.431605,235.0,ml,7.9
Bebida de Durazno Frugos del Valle Caja 1.5L,S/ 5.50,wong,DURAZNO HUAYCO,2024-12-04 19:27:21.431605,1.5,l,5.5
Yogurt Frutado Gloria Durazno Vaso 120 g,S/ 1.90,wong,DURAZNO HUAYCO,2024-12-04 19:27:21.431605,120.0,g,1.9
Yogurt Bebible Gloria Durazno Galonera 1.7kg,S/ 9.20,wong,DURAZNO HUAYCO,2024-12-04 19:27:21.431605,1.7,kg,9.2
Yogurt Bebible Gloria Durazno Botella 180 g,S/ 2.20,wong,DURAZNO HUAYCO,2024-12-04 19:27:21.431605,180.0,g,2.2
Yogurt Bebible Laive Sbelt Sabor Durazno 1.7kg,S/ 11.90,wong,DURAZNO HUAYCO,2024-12-04 19:27:21.431605,1.7,kg,11.9
Pack x2 Sixpack Bebida de Durazno Frugos del Valle Caja 235ml,S/ 14.50,wong,DURAZNO HUAYCO,2024-12-04 19:27:21.431605,235.0,ml,14.5
Yogurt Bebible Laive Sin Lactosa Durazno 946g,S/ 6.30,wong,DURAZNO HUAYCO,2024-12-04 19:27:21.431605,946.0,g,6.3
Té Negro Free Tea Durazno Botella 500 ml,S/ 2.70,wong,DURAZNO HUAYCO,2024-12-04 19:27:21.431605,500.0,ml,2.7
