description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Jamonada Polaca Otto Kunz 180g,S/ 7.90,wong,JAMONADA,2024-12-04 18:51:56.473310,180.0,g,7.9
Jamonada Polaca Casa Europa Paquete 200 g,S/ 8.80,wong,JAMONADA,2024-12-04 18:51:56.473310,200.0,g,8.8
Jamonada Bologna Otto Kunz 180g,S/ 6.60,wong,JAMONADA,2024-12-04 18:51:56.473310,180.0,g,6.6
Jamonada de Pavita San Fernando Paquete 85 g,S/ 2.30,wong,JAMONADA,2024-12-04 18:51:56.473310,85.0,g,2.3
Jamonada Especial Suiza Paquete 200 g,S/ 6.20,wong,JAMONADA,2024-12-04 18:51:56.473310,200.0,g,6.2
Jamonada Especial Zimmermann Paquete 200 g,S/ 6.96,wong,JAMONADA,2024-12-04 18:51:56.473310,200.0,g,6.96
Jamonada con Pollo Suiza Paquete 200 g,S/ 5.50,wong,JAMONADA,2024-12-04 18:51:56.473310,200.0,g,5.5
Jamonada de Pollo Wong 200g,S/ 4.60,wong,JAMONADA,2024-12-04 18:51:56.473310,200.0,g,4.6
Jamonada Especial Otto Kunz 180g,S/ 7.70,wong,JAMONADA,2024-12-04 18:51:56.473310,180.0,g,7.7
Jamonada Polaca Salchichería Alemana 200g,S/ 7.90,wong,JAMONADA,2024-12-04 18:51:56.473310,200.0,g,7.9
Jamonada de Pollo Cuisine & Co 200g,S/ 3.30,wong,JAMONADA,2024-12-04 18:51:56.473310,200.0,g,3.3
Jamonada de Pollo Salchichería Alemana 200g,S/ 5.90,wong,JAMONADA,2024-12-04 18:51:56.473310,200.0,g,5.9
Jamonada Especial Salchichería Alemana 200g,S/ 7.50,wong,JAMONADA,2024-12-04 18:51:56.473310,200.0,g,7.5
Jamonada Sandwich Suiza Paquete 180 g,S/ 4.70,wong,JAMONADA,2024-12-04 18:51:56.473310,180.0,g,4.7
Jamonada de Pollo Casa Europa Paquete 200 g,S/ 8.80,wong,JAMONADA,2024-12-04 18:51:56.473310,200.0,g,8.8
Jamonada de Pollo Braedt Paquete 100 g,S/ 2.99,wong,JAMONADA,2024-12-04 18:51:56.473310,100.0,g,2.99
Jamonada de Pollo Otto Kunz 100g,S/ 4.70,wong,JAMONADA,2024-12-04 18:51:56.473310,100.0,g,4.7
Jamonada Bologna Otto Kunz Paquete 100 g,S/ 3.99,wong,JAMONADA,2024-12-04 18:51:56.473310,100.0,g,3.99
Jamonada con Pollo Suiza 100g,S/ 3.90,wong,JAMONADA,2024-12-04 18:51:56.473310,100.0,g,3.9
Jamonada Especial Otto Kunz 100g,S/ 5.60,wong,JAMONADA,2024-12-04 18:51:56.473310,100.0,g,5.6
Chicharrón de Prensa Casa Europa Paquete 200 g,S/ 10.40,wong,JAMONADA,2024-12-04 18:51:56.473310,200.0,g,10.4
Pastel de Jamón Otto Kunz Paquete 150 g,S/ 6.99,wong,JAMONADA,2024-12-04 18:51:56.473310,150.0,g,6.99
Chicharrón de Prensa Zimmermann 180g,S/ 6.72,wong,JAMONADA,2024-12-04 18:51:56.473310,180.0,g,6.72
Mortadela Paquete 200 g,S/ 8.20,wong,JAMONADA,2024-12-04 18:51:56.473310,200.0,g,8.2
Chicharrón de Prensa Salchería Alemana 200g,S/ 7.20,wong,JAMONADA,2024-12-04 18:51:56.473310,200.0,g,7.2
Twopack Jamonada Especial Suiza 200g,S/ 10.50,wong,JAMONADA,2024-12-04 18:51:56.473310,200.0,g,10.5
Mortadela Cuisine & Co 200g,S/ 4.70,wong,JAMONADA,2024-12-04 18:51:56.473310,200.0,g,4.7
Chicharron de Prensa Cuisine & Co 200g,S/ 8.99,wong,JAMONADA,2024-12-04 18:51:56.473310,200.0,g,8.99
Mortadela Wong 200g,S/ 6.99,wong,JAMONADA,2024-12-04 18:51:56.473310,200.0,g,6.99
Chicharrón de Prensa Braedt 170g,S/ 8.20,wong,JAMONADA,2024-12-04 18:51:56.473310,170.0,g,8.2
Pack Jamonada de Pollo + Queso Edam Braedt Paquete 180 g,S/ 9.30,wong,JAMONADA,2024-12-04 18:51:56.473310,180.0,g,9.3
Chicharrón de Prensa Wong 200g,S/ 8.99,wong,JAMONADA,2024-12-04 18:51:56.473310,200.0,g,8.99
Twopack Jamonada con Pollo Suiza 200g,S/ 9.00,wong,JAMONADA,2024-12-04 18:51:56.473310,200.0,g,9.0
Chicharrón de Prensa Suiza 180g,S/ 8.90,wong,JAMONADA,2024-12-04 18:51:56.473310,180.0,g,8.9
Queso Edam Laive + Jamonada Suiza 160g,S/ 9.10,wong,JAMONADA,2024-12-04 18:51:56.473310,160.0,g,9.1
Twopack Jamón Americano Suiza 180g,S/ 11.99,wong,JAMONADA,2024-12-04 18:51:56.473310,180.0,g,11.99
Chicharrón de Prensa 180g,S/ 8.00,wong,JAMONADA,2024-12-04 18:51:56.473310,180.0,g,8.0
Mortadela Especial 180g,S/ 6.90,wong,JAMONADA,2024-12-04 18:51:56.473310,180.0,g,6.9
