description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
Arándanos Extra Wong 500g,S/ 19.50,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,500.0,g,19.5
Arándano Hortifrut 300g,S/ 10.99,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,300.0,g,10.99
Arándanos Wong 200g,S/ 7.99,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,200.0,g,7.99
Arándano Blueberry 500 g,S/ 15.99,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,500.0,g,15.99
Arándano Entero Congelado El Frutero 1kg,S/ 20.99,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,1.0,kg,20.99
"Arándanos, Zarzamoras y Frambuesas Congeladas Berries Del Perú Bolsa 350 g",S/ 13.03,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,350.0,g,13.03
"Arándanos, Fresas, Zarzamoras, Cerezas y Frambuesas Congeladas Berries Del Perú Bolsa 350 g",S/ 13.52,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,350.0,g,13.52
Arándanos Congelados Berries del Perú 1kg,S/ 19.68,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,1.0,kg,19.68
"Arándanos, Fresas, Zarzamoras y Cerezas Congeladas Berries Del Perú Bolsa 350 g",S/ 12.72,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,350.0,g,12.72
Arándanos Congelados Berries Del Perú Bolsa 350g,S/ 11.11,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,350.0,g,11.11
Arándano Deshidratado Apecánate 100g,S/ 6.50,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,100.0,g,6.5
Arándanos Congelados Fest 500g,S/ 9.99,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,500.0,g,9.99
Arándanos Hortifrut 125g,S/ 5.99,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,125.0,g,5.99
Arándanos con Cobertura de Chocolate Amaru Superfoods Chococranberry 120g,S/ 18.90,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,120.0,g,18.9
Arándanos Liofilizados DJ&A 25g,S/ 19.90,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,25.0,g,19.9
Arándanos Deshidratados Nature's Heart 250g,S/ 19.20,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,250.0,g,19.2
Yogurt Vakimu +Pro Arándano 500g,S/ 11.92,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,500.0,g,11.92
Yogurt Vakimu +Pro Arándano 160g,S/ 4.88,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,160.0,g,4.88
Yogurt Griego Descremado con Arándano Danlac Frasco 900g,S/ 19.40,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,900.0,g,19.4
Yogurt Griego Vakimu Arándano 1 Kg,S/ 13.44,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,1.0,kg,13.44
"Mix de Arándano, Fresa y Frambuesa El Frutero 1kg",S/ 16.79,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,1.0,kg,16.79
Mix de Frutos Secos con Arándanos Granuts 180g,S/ 9.50,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,180.0,g,9.5
Bebida de Arándanos Light Ocean Spray Botella 1.89L,S/ 35.50,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,1.89,l,35.5
Barra de Cereal Cereal Bar Arándanos 12un,S/ 6.90,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,12.0,un,6.9
Galletas Baby Mum-Mum Arándano Caja 50 gr,S/ 14.10,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,50.0,g,14.1
Yogurt Batido con Trozos de Arándano Laive Griego 120g,S/ 2.50,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,120.0,g,2.5
Bebida de Arándano Ocean Spray Botella 1.89L,S/ 24.90,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,1.89,l,24.9
"Jugo de Arándano, Uva y Manzana Bio Botella 300ml",S/ 3.80,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,300.0,ml,3.8
Yogurt Griego Vakimu Arándano 160g,S/ 4.40,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,160.0,g,4.4
"Yogurt Griego con Arándano, Chía y Granola Tigo Premium 175g",S/ 5.70,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,175.0,g,5.7
Yogurt Griego Descremado con Arándano Danlac Frasco 420g,S/ 11.90,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,420.0,g,11.9
Agua de Piña con Arándanos Light Golden 1L,S/ 11.99,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,1.0,l,11.99
Mermelada de Arándano Light Casa Verde 180g,S/ 13.40,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,180.0,g,13.4
Muesli con Arándanos Kellogg's 275g,S/ 25.90,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,275.0,g,25.9
Mermelada Diet Arándanos Sin Gluten Helios Frasco 280 g,S/ 22.90,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,280.0,g,22.9
Mermelada de Arándanos Dalfour Frasco 284 gr,S/ 19.90,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,284.0,g,19.9
Yogurt Griego Tigo Con Arándano y Chía Balde 1 Kg,S/ 18.30,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,1.0,kg,18.3
Puré de Frutas Orgánico Manzana y Arándano AMA Pouch 90 g,S/ 4.90,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,90.0,g,4.9
Compota Smiley Kids Manzana + Plátano + Arándano 90g,S/ 4.90,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,90.0,g,4.9
Yogurt Smoothie Arándano Chía Cuisine & Co Botella 980g,S/ 11.40,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,980.0,g,11.4
Mermelada de Arándano y Mango Casa Verde 210g,S/ 9.30,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,210.0,g,9.3
Yogurt Bebible Tigo Griego Arándano con Chía 1.6kg,S/ 17.90,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,1.6,kg,17.9
Avena Instantánea con Arándano Sin Gluten Dyfferent Pote 65 g,S/ 5.80,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,65.0,g,5.8
Galletas de Chocolate Blanco y Arándanos Rojos Merba Bolsa 200 g,S/ 9.90,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,200.0,g,9.9
Galleta Digestive Arándano 0 % Azúcar Santiveri Paquete 190 g,S/ 19.90,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,190.0,g,19.9
Jugo Ama Manzana Arándano Tetra 200ml,S/ 6.60,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,200.0,ml,6.6
Yogurt Gloria Actibio Sabor Pitahaya Mango y Arándano Botella 950ml,S/ 6.70,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,950.0,ml,6.7
Mermelada de Arándanos y Yacá Ecoandino 240g,S/ 19.20,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,240.0,g,19.2
Mermelada Kusi Fresa Arándano y Zarzamora Frasco 230 gr,S/ 14.40,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,230.0,g,14.4
Jabón Líquido Family Care Arándano y Yogurt 400ml,S/ 9.50,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,400.0,ml,9.5
Snack Rice Puff Baby Mum Mum Fresa y Arándanos 50g,S/ 15.90,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,50.0,g,15.9
Yogurt Tipo Griego con Arándano & Chía Tigo 160g,S/ 5.20,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,160.0,g,5.2
Tripack Agua de Piña Light con Arándanos Golden Botella 485ml,S/ 13.00,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,485.0,ml,13.0
Gin Andean Gin Arándanos Botella 700ml,S/ 85.90,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,700.0,ml,85.9
Jugo de Arándanos Kedem Botella 1.89L,S/ 18.90,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,1.89,l,18.9
Yogurt Bebible Tigo Griego Arándano con Chía Botella 285g,S/ 4.10,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,285.0,g,4.1
"Pulpa Congelada de Acaí, Arándano y Mango Berries del Perú 200g",S/ 10.96,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,200.0,g,10.96
Yogurt Griego Vakimu Arándanos y Granola 178g,S/ 5.28,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,178.0,g,5.28
Chocolate Oscuro 70% Cacao Arándanos Domenico Tableta 70 g,S/ 17.00,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,70.0,g,17.0
Mermelada Kusi Arándano con Chía y Stevia Frasco 230 gr,S/ 14.40,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,230.0,g,14.4
Yogurt Bebible Ecologic Sabor Arándano 1L,S/ 10.70,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,1.0,l,10.7
"Pulpa Congelada de Acaí, Arándano y Piña Golden Berries del Perú 200g",S/ 10.96,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,200.0,g,10.96
Bebida de Jugo de Arándano L'Onda Botella 500ml,S/ 5.50,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,500.0,ml,5.5
Vinagre de Sidra de Manzana con Miel y Arándanos Botella 500 ml,S/ 19.90,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,500.0,ml,19.9
Yogurt Bebible Tigo Sabor Arándano con Chía Botella 800g,S/ 9.90,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,800.0,g,9.9
Mezcla de Arándanos Cuisine&Co Pote 200 g,S/ 9.52,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,200.0,g,9.52
Compota de Arándano con Quinua Casa Verde 120g,S/ 4.99,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,120.0,g,4.99
Bebida Pulp Tetra Arándano 1L,S/ 3.90,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,1.0,l,3.9
Bebida con Arándano y Té Verde Londa Botella1L,S/ 9.40,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,1.0,l,9.4
Yogurt Tipo Griego Tigo Arándano con Chía 500g,S/ 11.10,wong,ARÁNDANOS,2024-12-04 19:35:18.265819,500.0,g,11.1
