brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
ARICA,Duraznos en Almíbar 820 g,S/ 8.50,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,820.0,g,8.5
TOTTUS,Caja Duraznos Mitades 12 Unidades x 820 gr,S/ 118.80,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,12.0,un,118.8
PULP,Conservas De Durazno x 820 g,S/ 8.90,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,820.0,g,8.9
TOTTUS,Duraznos en Mitades 415g,S/ 5.90,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,415.0,g,5.9
TOTTUS,Duraznos en Mitades 820 g,S/ 7.90,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,820.0,g,7.9
ACONCAGUA,Duraznos en Almíbar 822 g,S/ 10.90,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,822.0,g,10.9
PULP,Twelve Pack de Bebida de Durazno Forti Hierro de 145 mL,S/ 11.50,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,145.0,ml,11.5
LAIVE,Yogurt Descremado Durazno Sbelt 1.7Kg,S/ 11.80,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,1.7,kg,11.8
WATTS,Bebida Sabor Durazno 1 L,S/ 3.90,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,1.0,l,3.9
GLORIA,Bebida De Durazno 500 mL,S/ 2.50,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,500.0,ml,2.5
FRUGOS DEL VALLE,Bebida Sabor Durazno 1 Lt Botella,S/ 4.50,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,1.0,l,4.5
LAIVE,Yogurt Con Durazno 1.7Kg,S/ 11.50,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,1.7,kg,11.5
GLORIA,ZERO LACTO DURAZNO 1.7KG,S/ 10.50,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,1.7,kg,10.5
LAIVE,Yogurt Durazno 946g,S/ 6.20,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,946.0,g,6.2
ZUKO,DURAZNO 2L SOBRE X15G,S/ 1.20,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,2.0,l,1.2
TOTTUS,Mermelada de Durazno de 410 g,S/ 9.90,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,410.0,g,9.9
GLORIA,BEBIDA DE DURAZNO CAJA 1.5L,S/ 5.50,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,1.5,l,5.5
GLORIA,ZERO LACTO DURAZNO 1KG,S/ 6.70,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,1.0,kg,6.7
MURANA,EXFOLIANTE MANGO Y DURAZNO 300 ML,S/ 20.72,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,300.0,ml,20.72
PRECIO UNO,Conserva de Duraznos 820 g,S/ 6.90,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,820.0,g,6.9
WATTS,BEBIDAS DE DURAZNO CAJA 946ML,S/ 4.50,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,946.0,ml,4.5
FRUGOS DEL VALLE,BEBIDA DURAZNO X 970ML,S/ 3.90,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,970.0,ml,3.9
GLORIA,Yogurt Frutado Durazno 120 g,S/ 1.90,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,120.0,g,1.9
FRUVI,Bebida sabor durazno en botella de 1 L,S/ 5.50,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,1.0,l,5.5
MURANA,HIDRATANTE BATIDO MANGO Y DURAZNO 300 ML,S/ 20.72,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,300.0,ml,20.72
FRUMAS,JUGO DE MANGO DURAZNO X 400 ML,S/ 5.50,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,400.0,ml,5.5
PULP,Frugos Néctar de Durazno 1.5 L,S/ 5.90,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,1.5,l,5.9
WATTS,Bebida Sabor Durazno 350 mL,S/ 2.10,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,350.0,ml,2.1
PRECIO UNO,Jabon Líquido Antibactante Durazno 400 mL,S/ 8.50,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,400.0,ml,8.5
GLORIA,TRIPLE ZERO YOGURT DURAZNO 1.7KG,S/ 9.50,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,1.7,kg,9.5
TOTTUS,COMPOTA DURAZNO Y MANZANA X 90G,S/ 2.50,tottus,DURAZNO HUAYCO,2024-12-04 13:26:51.499637,90.0,g,2.5
