brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
COCA COLA,+ Inca Kola Two Pack 2 Unidades 3 L,S/ 20.50,tottus,ARÁNDANOS,2024-12-04 13:31:00.794060,2.0,un,20.5
FRUGOS DEL VALLE,Bebida Sabor Durazno 1 Lt Caja,S/ 3.90,tottus,ARÁNDANOS,2024-12-04 13:31:00.794060,1.0,l,3.9
GLORIA,Bebida de Naranja 1 L,S/ 4.90,tottus,ARÁNDANOS,2024-12-04 13:31:00.794060,1.0,l,4.9
SAN LUIS,Pack de Agua sin Gas de 15 unidades,S/ 17.90,tottus,ARÁNDANOS,2024-12-04 13:31:00.794060,15.0,un,17.9
COCA COLA,Gaseosa Coca-Cola Original 3 Lt Twopack,S/ 20.50,tottus,ARÁNDANOS,2024-12-04 13:31:00.794060,3.0,l,20.5
SPORADE,12 Pack Rehidratante Tropical 500 mL,S/ 20.90,tottus,ARÁNDANOS,2024-12-04 13:31:00.794060,500.0,ml,20.9
PULP,Twelve Pack de Bebida de Durazno Forti Hierro de 145 mL,S/ 11.50,tottus,ARÁNDANOS,2024-12-04 13:31:00.794060,145.0,ml,11.5
INCA KOLA,Pack de Gaseosa Coca-Cola Sabor Original 3 L + Inka Kola Sabor Original 3 L,S/ 30.30,tottus,ARÁNDANOS,2024-12-04 13:31:00.794060,3.0,l,30.3
COCA COLA,Gaseosa: 1 Inca Kola 3 L + 2 Coca-Cola Sabor Original 3 L,S/ 30.30,tottus,ARÁNDANOS,2024-12-04 13:31:00.794060,3.0,l,30.3
FRUGOS DEL VALLE,BEBIDA FRUGOS VALLE FRESH FRUIT PUNCH BOT X 3L,S/ 5.90,tottus,ARÁNDANOS,2024-12-04 13:31:00.794060,3.0,l,5.9
FRUGOS DEL VALLE,Bebida Frugos Fresh Naranja de 3 L,S/ 5.90,tottus,ARÁNDANOS,2024-12-04 13:31:00.794060,3.0,l,5.9
FANTA,Gaseosa sabor Naranja 3 L,S/ 6.90,tottus,ARÁNDANOS,2024-12-04 13:31:00.794060,3.0,l,6.9
FANTA,Gaseosa Sabor Kola Inglesa 3 L,S/ 6.90,tottus,ARÁNDANOS,2024-12-04 13:31:00.794060,3.0,l,6.9
SAN LUIS,Agua Mineral sin gas 7 L,S/ 7.50,tottus,ARÁNDANOS,2024-12-04 13:31:00.794060,7.0,l,7.5
FANTA,Gaseosa Naranja 3 L Kola Inglesa 3 L y Sprite Lima-Limón 3 L,S/ 18.90,tottus,ARÁNDANOS,2024-12-04 13:31:00.794060,3.0,l,18.9
INCA KOLA,Gaseosa Sabor Original 3 L,S/ 11.60,tottus,ARÁNDANOS,2024-12-04 13:31:00.794060,3.0,l,11.6
