brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric
TOTTUS,Hamburguesa Parrillera De Res Caja x 4 Unidades,S/ 21.90,tottus,MONDONGO DE RES,2024-12-04 13:12:42.207815,4.0,un,21.9
OTTO KUNZ,HAMB. RES PREMIUM X 8 UNIDADES,S/ 24.90,tottus,MONDONGO DE RES,2024-12-04 13:12:42.207815,8.0,un,24.9
AJINOMOTO,Caldo Sabor Costilla de Res Doña Gusta 6 Unidades,S/ 2.20,tottus,MONDONGO DE RES,2024-12-04 13:12:42.207815,6.0,un,2.2
NATURAL HOME,Orejas De Res 75 g,S/ 11.90,tottus,MONDONGO DE RES,2024-12-04 13:12:42.207815,75.0,g,11.9
OTTO KUNZ,HAMB. RES PREMIUM X 4 UNIDADES,S/ 13.90,tottus,MONDONGO DE RES,2024-12-04 13:12:42.207815,4.0,un,13.9
OREGON FOODS,MINI BURGERS RES X600G 12UN,S/ 24.90,tottus,MONDONGO DE RES,2024-12-04 13:12:42.207815,600.0,g,24.9
NATURAL HOME,Masticables Traquea De Res 140 g,S/ 10.90,tottus,MONDONGO DE RES,2024-12-04 13:12:42.207815,140.0,g,10.9
NATURAL HOME,Treats Hígado De Res 100 g,S/ 17.60,tottus,MONDONGO DE RES,2024-12-04 13:12:42.207815,100.0,g,17.6
NATURAL HOME,Treats Pulmón De Res 80 g,S/ 17.60,tottus,MONDONGO DE RES,2024-12-04 13:12:42.207815,80.0,g,17.6
RAMBALA,TREATS ARITOS DE RES DESHIDRATADOS X 5UN,S/ 10.90,tottus,MONDONGO DE RES,2024-12-04 13:12:42.207815,5.0,un,10.9
,Sopa Instantánea Maruchan Ilunch Res 64 g,S/ 5.90,tottus,MONDONGO DE RES,2024-12-04 13:12:42.207815,64.0,g,5.9
ARTICHAY,CHIFLES SALADOS CANCHA CARNE RES 250G,S/ 16.50,tottus,MONDONGO DE RES,2024-12-04 13:12:42.207815,250.0,g,16.5
ARTICHAY,CHIFLES SALADOS CANCHA CARNE RES 500G,S/ 30.50,tottus,MONDONGO DE RES,2024-12-04 13:12:42.207815,500.0,g,30.5
RAMBALA,TREATS ARITOS DE RES DESHIDRATADOS X 10UN,S/ 18.50,tottus,MONDONGO DE RES,2024-12-04 13:12:42.207815,10.0,un,18.5
MARUCHAN,Sopa Ramen Sabor Res 85 g,S/ 3.30,tottus,MONDONGO DE RES,2024-12-04 13:12:42.207815,85.0,g,3.3
SOTTANO,VINO RES DE FAM MALBEC BT 750ML,S/ 128.90,tottus,MONDONGO DE RES,2024-12-04 13:12:42.207815,750.0,ml,128.9
NATURAL HOME,Hamburguesas Res 12 unds 600 g,S/ 14.90,tottus,MONDONGO DE RES,2024-12-04 13:12:42.207815,12.0,un,14.9
NATURAL HOME,Sazonador Hígado De Res x 80 g,S/ 13.90,tottus,MONDONGO DE RES,2024-12-04 13:12:42.207815,80.0,g,13.9
NATURAL HOME,Sazonador Bofe Y Bazo De Res x 70 g,S/ 13.90,tottus,MONDONGO DE RES,2024-12-04 13:12:42.207815,70.0,g,13.9
MARQUES DE CACERES,Vino Tinto Reserva España Marqués de Cáceres 13.5° 750 mL,S/ 105.90,tottus,MONDONGO DE RES,2024-12-04 13:12:42.207815,750.0,ml,105.9
ZENA,Café Molido Express Descafeinado 250 g,S/ 31,tottus,MONDONGO DE RES,2024-12-04 13:12:42.207815,250.0,g,31.0
DOG CHOW,Alimento húmedo para perro High Protein Carne 368 gr,S/ 11.50,tottus,MONDONGO DE RES,2024-12-04 13:12:42.207815,368.0,g,11.5
