description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Chupete en Forma de Anillo 14g Surtido,S/ 2.50,metro,FÓRMULA PARA LACTANTES,2024-12-05 15:43:53.929802,14.0,g,Chupete en Forma de Anillo  Surtido,2.5,metro,,,FÓRMULA PARA LACTANTES
Marshmallow COLOMBINA Millows sabores frutados forma de arcoiris Bolsa 145Gr,S/ 4.90,vivanda,FÓRMULA PARA LACTANTES,2024-12-05 21:53:02.679679,145.0,g,Marshmallow COLOMBINA Millows sabores frutados forma de arcoiris Bolsa r,4.9,vivanda,,COLOMBINA,FÓRMULA PARA LACTANTES
Marshmallow COLOMBINA Millows sabores Frutado ...,S/ 4.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-05 15:02:18.933965,145.0,g,Marshmallow COLOMBINA Millows sabores Frutado,4.9,plaza_vea,Bolsa 145g,,FÓRMULA PARA LACTANTES
Marshmallow COLOMBINA Millows sabores frutados...,S/ 4.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-05 15:02:18.933965,145.0,g,Marshmallow COLOMBINA Millows sabores frutados,4.9,plaza_vea,Bolsa 145g,,FÓRMULA PARA LACTANTES
Fórmula Láctea Líquida 3 Crecimiento Lata x 390 g,S/ 5.90,tottus,FÓRMULA PARA LACTANTES,2024-12-05 11:45:18.583728,390.0,g,Fórmula Láctea Líquida 3 Crecimiento Lata x,5.9,tottus,,NAN,FÓRMULA PARA LACTANTES
Fórmula Láctea Líquida 2 Bebe Lata x 390 g,S/ 6.10,tottus,FÓRMULA PARA LACTANTES,2024-12-05 11:45:18.583728,390.0,g,Fórmula Láctea Líquida 2 Bebe Lata x,6.1,tottus,,NAN,FÓRMULA PARA LACTANTES
Fórmula Láctea Liquida NAN 2 Bebés Lata 390g,S/ 6.10,vega,FÓRMULA PARA LACTANTES,2024-12-05 12:21:31.302472,390.0,g,Fórmula Láctea Liquida NAN 2 Bebés Lata,6.1,vega,,Nan,FÓRMULA PARA LACTANTES
Fórmula Láctea de Crecimiento NAN 3 Lata 390g,S/ 6.40 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-05 15:02:18.933965,390.0,g,Fórmula Láctea de Crecimiento NAN ata,6.4,plaza_vea,Lata 390g,,FÓRMULA PARA LACTANTES
Fórmula de Continuación NAN 2 Bebés 390g,S/ 6.40,metro,FÓRMULA PARA LACTANTES,2024-12-05 15:43:53.929802,390.0,g,Fórmula de Continuación NAN 2 Bebés,6.4,metro,,,FÓRMULA PARA LACTANTES
Fórmula Láctea NAN 2 Bebés Lata 390g,S/ 6.50,vivanda,FÓRMULA PARA LACTANTES,2024-12-05 21:53:02.679679,390.0,g,Fórmula Láctea NAN 2 Bebés Lata,6.5,vivanda,,NAN,FÓRMULA PARA LACTANTES
Fórmula Láctea de Crecimiento NAN 3 Lata 390g,S/ 6.50,vivanda,FÓRMULA PARA LACTANTES,2024-12-05 21:53:02.679679,3.0,l,Fórmula Láctea de Crecimiento NAN ata,6.5,vivanda,,NAN,FÓRMULA PARA LACTANTES
Galletas para Perros GNAWLERS en forma de Hues...,S/ 9.50 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-05 15:02:18.933965,180.0,g,Galletas para Perros GNAWLERS en forma de Hues,9.5,plaza_vea,Paquete 180g,,FÓRMULA PARA LACTANTES
Sabor vainilla 220 mL,S/ 9.70,tottus,FÓRMULA PARA LACTANTES,2024-12-05 11:45:18.583728,220.0,ml,Sabor vainilla,9.7,tottus,,PEDIASURE,FÓRMULA PARA LACTANTES
Chocolate Frasco x 180 g,S/ 10.20,tottus,FÓRMULA PARA LACTANTES,2024-12-05 11:45:18.583728,180.0,g,Chocolate Frasco x,10.2,tottus,,KIWIGEN,FÓRMULA PARA LACTANTES
Vainilla x 180 g,S/ 10.20,tottus,FÓRMULA PARA LACTANTES,2024-12-05 11:45:18.583728,180.0,g,Vainilla x,10.2,tottus,,KIWIGEN,FÓRMULA PARA LACTANTES
Galletas de la Fortuna Leonor 8un,S/ 10.90,metro,FÓRMULA PARA LACTANTES,2024-12-05 15:43:53.929802,8.0,un,Galletas de la Fortuna Leonor,10.9,metro,,,FÓRMULA PARA LACTANTES
Advance Vainilla 220 mL,S/ 11,tottus,FÓRMULA PARA LACTANTES,2024-12-05 11:45:18.583728,220.0,ml,Advance Vainilla,11.0,tottus,,ENSURE,FÓRMULA PARA LACTANTES
Galletas para Perros GNAWLERS en forma de Huesos Sabor Carne Paquete 180g,S/ 11.50,vivanda,FÓRMULA PARA LACTANTES,2024-12-05 21:53:02.679679,180.0,g,Galletas para Perros GNAWLERS en forma de Huesos Sabor Carne Paquete,11.5,vivanda,,GNAWLERS,FÓRMULA PARA LACTANTES
Pack x3 Jabón Johnson's Fórmula Original 110g,S/ 11.80,metro,FÓRMULA PARA LACTANTES,2024-12-05 15:43:53.929802,110.0,g,Pack x3 Jabón Johnson's Fórmula Original,11.8,metro,,,FÓRMULA PARA LACTANTES
Stick'n Notas Adhesivas Die-Cut Formas Pack 250 unid Surtido,S/ 12.10,metro,FÓRMULA PARA LACTANTES,2024-12-05 15:43:53.929802,250.0,un,Stick'n Notas Adhesivas Die-Cut Formas Pack  Surtido,12.1,metro,,,FÓRMULA PARA LACTANTES
Papas Prefritas BEM BRASIL con Forma de Carita...,S/ 12.49 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-05 15:02:18.933965,1.05,kg,Papas Prefritas BEM BRASIL con Forma de Carita,12.49,plaza_vea,Bolsa 1.05Kg,,FÓRMULA PARA LACTANTES
Desatorados para Cocinas DIAMANTE Fórmula Espe...,S/ 12.89 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-05 15:02:18.933965,1000.0,g,Desatorados para Cocinas DIAMANTE Fórmula Espe,12.89,plaza_vea,Botella 1000g,,FÓRMULA PARA LACTANTES
Desatorador para Baños DIAMANTE Fórmula Especi...,S/ 12.89 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-05 15:02:18.933965,1000.0,g,Desatorador para Baños DIAMANTE Fórmula Especi,12.89,plaza_vea,Botella 1000g,,FÓRMULA PARA LACTANTES
Desatorados para Cocinas DIAMANTE Fórmula Especial para Tuberías Botella 1Kg,S/ 12.89,vivanda,FÓRMULA PARA LACTANTES,2024-12-05 21:53:02.679679,1.0,kg,Desatorados para Cocinas DIAMANTE Fórmula Especial para Tuberías Botella,12.89,vivanda,,DIAMANTE,FÓRMULA PARA LACTANTES
Fórmula Nutricional GLUCERNA Vainilla Botella 237ml,S/ 13.84,vivanda,FÓRMULA PARA LACTANTES,2024-12-05 21:53:02.679679,237.0,ml,Fórmula Nutricional GLUCERNA Vainilla Botella,13.84,vivanda,,GLUCERNA,FÓRMULA PARA LACTANTES
Vainilla 237 mL,S/ 13.84,tottus,FÓRMULA PARA LACTANTES,2024-12-05 11:45:18.583728,237.0,ml,Vainilla,13.84,tottus,,GLUCERNA,FÓRMULA PARA LACTANTES
Lustramuebles Premio Fórmula Original 280ml,S/ 15.90,metro,FÓRMULA PARA LACTANTES,2024-12-05 15:43:53.929802,280.0,ml,Lustramuebles Premio Fórmula Original,15.9,metro,,,FÓRMULA PARA LACTANTES
Insecticida en Aerosol Raid Mata Hormigas y Arañas Fórmula Especializada 400ml,S/ 16.70,metro,FÓRMULA PARA LACTANTES,2024-12-05 15:43:53.929802,400.0,ml,Insecticida en Aerosol Raid Mata Hormigas y Arañas Fórmula Especializada,16.7,metro,,,FÓRMULA PARA LACTANTES
Desodorante en Crema Etiquet Fórmula Hombre 75 g,S/ 17.40,metro,FÓRMULA PARA LACTANTES,2024-12-05 15:43:53.929802,75.0,g,Desodorante en Crema Etiquet Fórmula Hombre,17.4,metro,,,FÓRMULA PARA LACTANTES
Chocolate LA IBÉRICA CORAZÓN Negro en forma de...,S/ 19 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-05 15:02:18.933965,80.0,g,Chocolate LA IBÉRICA CORAZÓN Negro en forma de,19.0,plaza_vea,Caja 80g,,FÓRMULA PARA LACTANTES
Chocolate LA IBÉRICA CORAZÓN Negro en forma de corazón Caja 80g,S/ 19.00,vivanda,FÓRMULA PARA LACTANTES,2024-12-05 21:53:02.679679,80.0,g,Chocolate LA IBÉRICA CORAZÓN Negro en forma de corazón Caja,19.0,vivanda,,LA IBERICA,FÓRMULA PARA LACTANTES
Limpiador de Muebles de Fórmica y Melamina Binner 350ml,S/ 24.90,metro,FÓRMULA PARA LACTANTES,2024-12-05 15:43:53.929802,350.0,ml,Limpiador de Muebles de Fórmica y Melamina Binner,24.9,metro,,,FÓRMULA PARA LACTANTES
Fórmula Láctea de Crecimiento NAN 3 Lata 390g ...,S/ 31 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-05 15:02:18.933965,6.0,un,Fórmula Láctea de Crecimiento NAN ata,31.0,plaza_vea,Paquete 6un,,FÓRMULA PARA LACTANTES
Sixpack Fórmula de Continuación NAN 3 Bebés 390g,S/ 34.40,metro,FÓRMULA PARA LACTANTES,2024-12-05 15:43:53.929802,390.0,g,Sixpack Fórmula de Continuación NAN 3 Bebés,34.4,metro,,,FÓRMULA PARA LACTANTES
Sixpack Fórmula Láctea Líquida 2 Bebe Lata x 390 g,S/ 36.20,tottus,FÓRMULA PARA LACTANTES,2024-12-05 11:45:18.583728,390.0,g,Sixpack Fórmula Láctea Líquida 2 Bebe Lata x,36.2,tottus,,NAN,FÓRMULA PARA LACTANTES
Complemento Alimenticio Junior Chocolate 360 g,S/ 36.60,tottus,FÓRMULA PARA LACTANTES,2024-12-05 11:45:18.583728,360.0,g,Complemento Alimenticio Junior Chocolate,36.6,tottus,,PVM,FÓRMULA PARA LACTANTES
Labsure Kids Sabor Chocolate Lata x 450 g,S/ 36.90,tottus,FÓRMULA PARA LACTANTES,2024-12-05 11:45:18.583728,450.0,g,Labsure Kids Sabor Chocolate Lata x,36.9,tottus,,,FÓRMULA PARA LACTANTES
Fórmula Láctea NAN 2 Bebés Lata 390g Paquete 6un,S/ 37.10,vivanda,FÓRMULA PARA LACTANTES,2024-12-05 21:53:02.679679,390.0,g,Fórmula Láctea NAN 2 Bebés Lata  Paquete,37.1,vivanda,,NAN,FÓRMULA PARA LACTANTES
Fórmula Láctea NAN 2 Bebés Lata 390g Paquete 6...,S/ 37.10 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-05 15:02:18.933965,6.0,un,Fórmula Láctea NAN 2 Bebés Lata  Paquete 6,37.1,plaza_vea,Paquete 6un,,FÓRMULA PARA LACTANTES
Sixpack Fórmula de Continuación NAN 2 Bebés 390g,S/ 37.10,metro,FÓRMULA PARA LACTANTES,2024-12-05 15:43:53.929802,390.0,g,Sixpack Fórmula de Continuación NAN 2 Bebés,37.1,metro,,,FÓRMULA PARA LACTANTES
Shampoo Fórmula Vegana URBAN CARE Twisted Curl...,S/ 39.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-05 15:02:18.933965,250.0,ml,Shampoo Fórmula Vegana URBAN CARE Twisted Curl,39.9,plaza_vea,Tubo 250ml,,FÓRMULA PARA LACTANTES
Shampoo Fórmula Vegana URBAN CARE Ácido Hialur...,S/ 39.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-05 15:02:18.933965,250.0,ml,Shampoo Fórmula Vegana URBAN CARE Ácido Hialur,39.9,plaza_vea,Tubo 250ml,,FÓRMULA PARA LACTANTES
Shampoo Fórmula Vegana URBAN CARE Twisted Curls Tubo 250ml,S/ 39.90,vivanda,FÓRMULA PARA LACTANTES,2024-12-05 21:53:02.679679,250.0,ml,Shampoo Fórmula Vegana URBAN CARE Twisted Curls Tubo,39.9,vivanda,,URBAN CARE,FÓRMULA PARA LACTANTES
Shampoo Fórmula Vegana URBAN CARE Ácido Hialurónico Tubo 250ml,S/ 39.90,vivanda,FÓRMULA PARA LACTANTES,2024-12-05 21:53:02.679679,250.0,ml,Shampoo Fórmula Vegana URBAN CARE Ácido Hialurónico Tubo,39.9,vivanda,,URBAN CARE,FÓRMULA PARA LACTANTES
Pack x8 Fórmula de Continuación NAN 3 Bebés 390g,S/ 40.40,metro,FÓRMULA PARA LACTANTES,2024-12-05 15:43:53.929802,390.0,g,Pack x8 Fórmula de Continuación NAN 3 Bebés,40.4,metro,,,FÓRMULA PARA LACTANTES
Formula Láctea NAN 3 Crecimiento Lata 390g Paq...,S/ 40.40 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-05 15:02:18.933965,8.0,un,Formula Láctea NAN 3 Crecimiento Lata  Paq,40.4,plaza_vea,Paquete 8un,,FÓRMULA PARA LACTANTES
Labsure Active Plus Lata x 450 g,S/ 40.90,tottus,FÓRMULA PARA LACTANTES,2024-12-05 11:45:18.583728,450.0,g,Labsure Active Plus Lata x,40.9,tottus,,,FÓRMULA PARA LACTANTES
Complemento Alimenticio Fresa 460 g,S/ 42.30,tottus,FÓRMULA PARA LACTANTES,2024-12-05 11:45:18.583728,460.0,g,Complemento Alimenticio Fresa,42.3,tottus,,PVM,FÓRMULA PARA LACTANTES
Complemento Alimenticio Vainilla 460 g,S/ 42.30,tottus,FÓRMULA PARA LACTANTES,2024-12-05 11:45:18.583728,460.0,g,Complemento Alimenticio Vainilla,42.3,tottus,,PVM,FÓRMULA PARA LACTANTES
Pack x8 Fórmula de Continuación NAN 2 Bebés 390g,S/ 47.20,metro,FÓRMULA PARA LACTANTES,2024-12-05 15:43:53.929802,390.0,g,Pack x8 Fórmula de Continuación NAN 2 Bebés,47.2,metro,,,FÓRMULA PARA LACTANTES
Formula Láctea NAN 2 Bebés Lata 390g Paquete 8...,S/ 47.20 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-05 15:02:18.933965,8.0,un,Formula Láctea NAN 2 Bebés Lata  Paquete 8,47.2,plaza_vea,Paquete 8un,,FÓRMULA PARA LACTANTES
Vino Tinto LATENTE Malbec Botella 750ml,S/ 49.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-05 15:02:18.933965,750.0,ml,Vino Tinto LATENTE Malbec Botella,49.9,plaza_vea,Botella 750ml,,FÓRMULA PARA LACTANTES
Alimento Lácteo Pro Altura Peso Vainilla 400 g,S/ 49.90,tottus,FÓRMULA PARA LACTANTES,2024-12-05 11:45:18.583728,400.0,g,Alimento Lácteo Pro Altura Peso Vainilla,49.9,tottus,,SUSTAGEN,FÓRMULA PARA LACTANTES
Vino Tinto LATENTE Blend Botella 750ml,S/ 49.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-05 15:02:18.933965,750.0,ml,Vino Tinto LATENTE Blend Botella,49.9,plaza_vea,Botella 750ml,,FÓRMULA PARA LACTANTES
Vino Tinto LATENTE Reserva de Familia Malbec B...,S/ 64.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-05 15:02:18.933965,750.0,ml,Vino Tinto LATENTE Reserva de Familia Malbec B,64.9,plaza_vea,Botella 750ml,,FÓRMULA PARA LACTANTES
Suplemento Nutricional Plus Triplesure Sabor Vainilla 400 g,S/ 65.59,tottus,FÓRMULA PARA LACTANTES,2024-12-05 11:45:18.583728,400.0,g,Suplemento Nutricional Plus Triplesure Sabor Vainilla,65.59,tottus,,PEDIASURE,FÓRMULA PARA LACTANTES
Suplemento Nutricional Plus Triplesure Sabor Chocolate 400 g,S/ 65.59,tottus,FÓRMULA PARA LACTANTES,2024-12-05 11:45:18.583728,400.0,g,Suplemento Nutricional Plus Triplesure Sabor Chocolate,65.59,tottus,,PEDIASURE,FÓRMULA PARA LACTANTES
Complemento Sabor Vainilla 1 kg,S/ 66.70,tottus,FÓRMULA PARA LACTANTES,2024-12-05 11:45:18.583728,1.0,kg,Complemento Sabor Vainilla,66.7,tottus,,PVM,FÓRMULA PARA LACTANTES
Suplemento Sabor Chocolate Reforzado con Hierro 1 kg,S/ 66.70,tottus,FÓRMULA PARA LACTANTES,2024-12-05 11:45:18.583728,1.0,kg,Suplemento Sabor Chocolate Reforzado con Hierro,66.7,tottus,,PVM,FÓRMULA PARA LACTANTES
Advance Sabor Vainilla 400 g,S/ 69.03,tottus,FÓRMULA PARA LACTANTES,2024-12-05 11:45:18.583728,400.0,g,Advance Sabor Vainilla,69.03,tottus,,ENSURE,FÓRMULA PARA LACTANTES
Labsure Kids Sabor Vainilla Lata x 900 g,S/ 69.50,tottus,FÓRMULA PARA LACTANTES,2024-12-05 11:45:18.583728,900.0,g,Labsure Kids Sabor Vainilla Lata x,69.5,tottus,,,FÓRMULA PARA LACTANTES
