description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Yogurt Actibio Higo Guindón Pasas 180 g,S/ 1.90,tottus,PASAS,2024-12-05 12:07:21.253853,180.0,g,Yogurt Actibio Higo Guindón Pasas,1.9,tottus,,LAIVE,PASAS
"Yogurt GLORIA ActiBio con Linaza Sabor a Higo, Guindón y Pasas Botella 180g",S/ 2.00,vivanda,PASAS,2024-12-05 22:07:20.330029,180.0,g,"Yogurt GLORIA ActiBio con Linaza Sabor a Higo, Guindón y Pasas Botella",2.0,vivanda,,GLORIA,PASAS
Yogurt Gloria Actibio Sabor Higo Guindón y Pasas Botella 180ml,S/ 2.20,metro,PASAS,2024-12-05 16:06:37.732421,180.0,ml,Yogurt Gloria Actibio Sabor Higo Guindón y Pasas Botella,2.2,metro,,,PASAS
Yogurt Gloria Actibio Sabor Higo Guindón y Pasas Botella 180ml,S/ 2.40,wong,PASAS,2024-12-05 18:41:58.617634,180.0,ml,Yogurt Gloria Actibio Sabor Higo Guindón y Pasas Botella,2.4,wong,,,PASAS
Panetón Todinnito con Frutas Confitadas y Pasas 85g,S/ 3.30,tottus,PASAS,2024-12-05 12:07:21.253853,85.0,g,Panetón Todinnito con Frutas Confitadas y Pasas,3.3,tottus,,TODINNO,PASAS
Piqueo BELL'S Mix Peruano Bolsa 100g,S/ 3.90 un,plaza_vea,PASAS,2024-12-05 15:25:12.928361,100.0,g,Piqueo BELL'S Mix Peruano Bolsa,3.9,plaza_vea,Bolsa 100g,,PASAS
Colado HEINZ Ciruela y Pasas Frasco 113g,S/ 4 un,plaza_vea,PASAS,2024-12-05 15:25:12.928361,113.0,g,Colado HEINZ Ciruela y Pasas Frasco,4.0,plaza_vea,Frasco 113g,,PASAS
Mani Con Pasas 100gr,S/ 4,tottus,PASAS,2024-12-05 12:07:21.253853,100.0,g,Mani Con Pasas r,4.0,tottus,,TOTTUS,PASAS
Piqueo BELL'S Maní con Pasas Táper 140g,S/ 4.30 un,plaza_vea,PASAS,2024-12-05 15:25:12.928361,140.0,g,Piqueo BELL'S Maní con Pasas Táper,4.3,plaza_vea,Táper 140g,,PASAS
Mani Con Pasas 150gr,S/ 4.50,tottus,PASAS,2024-12-05 12:07:21.253853,150.0,g,Mani Con Pasas r,4.5,tottus,,TOTTUS,PASAS
Pasas Morenas VALLEALTO Bolsa 150g,S/ 4.50 un,plaza_vea,PASAS,2024-12-05 15:25:12.928361,150.0,g,Pasas Morenas VALLEALTO Bolsa,4.5,plaza_vea,Bolsa 150g,,PASAS
Pasas Morenas BELL'S Bolsa 180g,S/ 4.50 un,plaza_vea,PASAS,2024-12-05 15:25:12.928361,180.0,g,Pasas Morenas BELL'S Bolsa,4.5,plaza_vea,Bolsa 180g,,PASAS
Pasas Morenas BELL'S Bolsa 180g,S/ 4.50,vivanda,PASAS,2024-12-05 22:07:20.330029,180.0,g,Pasas Morenas BELL'S Bolsa,4.5,vivanda,,BELL'S,PASAS
Pasas Morenas Cuisine&Co 150g,S/ 4.50,metro,PASAS,2024-12-05 16:06:37.732421,150.0,g,Pasas Morenas Cuisine&Co,4.5,metro,,,PASAS
Panetón con Pasas y Frutas Confitadas TODINNIT...,S/ 4.60 un,plaza_vea,PASAS,2024-12-05 15:25:12.928361,85.0,g,Panetón con Pasas y Frutas Confitadas TODINNIT,4.6,plaza_vea,Caja 85g,,PASAS
Maiz Pop Corn 500 g,S/ 4.64,tottus,PASAS,2024-12-05 12:07:21.253853,500.0,g,Maiz Pop Corn,4.64,tottus,,TOTTUS,PASAS
Colado de Ciruela De Pasas 113 g,S/ 4.70,tottus,PASAS,2024-12-05 12:07:21.253853,113.0,g,Colado de Ciruela De Pasas,4.7,tottus,,HEINZ,PASAS
Pasas Morenas Cuisine&Co 150g,S/ 4.90,wong,PASAS,2024-12-05 18:41:58.617634,150.0,g,Pasas Morenas Cuisine&Co,4.9,wong,,,PASAS
Pasas Morenas VILLA NATURA Bolsa 150g,S/ 5.00,vivanda,PASAS,2024-12-05 22:07:20.330029,150.0,g,Pasas Morenas VILLA NATURA Bolsa,5.0,vivanda,,VILLA NATURA,PASAS
Pasas Morenas VILLA NATURA Bolsa 150g,S/ 5 un,plaza_vea,PASAS,2024-12-05 15:25:12.928361,150.0,g,Pasas Morenas VILLA NATURA Bolsa,5.0,plaza_vea,Bolsa 150g,,PASAS
Pasas Morenas Vallealto 150g,S/ 5.10,wong,PASAS,2024-12-05 18:41:58.617634,150.0,g,Pasas Morenas Vallealto,5.1,wong,,,PASAS
Maní con Pasas Cuisine & Co Bolsa 200 gr,S/ 5.20,wong,PASAS,2024-12-05 18:41:58.617634,200.0,g,Maní con Pasas Cuisine & Co Bolsa r,5.2,wong,,,PASAS
Maní Tostado Frito BELL'S Táper 200g,S/ 5.40 un,plaza_vea,PASAS,2024-12-05 15:25:12.928361,200.0,g,Maní Tostado Frito BELL'S Táper,5.4,plaza_vea,Táper 200g,,PASAS
Coco Rallado BELL'S Táper 100g,S/ 5.50 un,plaza_vea,PASAS,2024-12-05 15:25:12.928361,100.0,g,Coco Rallado BELL'S Táper,5.5,plaza_vea,Táper 100g,,PASAS
Coco Rallado BELL'S Táper 100g,S/ 5.50 un,plaza_vea,PASAS,2024-12-05 15:25:12.928361,100.0,g,Coco Rallado BELL'S Táper,5.5,plaza_vea,Táper 100g,,PASAS
Pasas Bañadas con Chocolate Fochis 70g,S/ 5.50,metro,PASAS,2024-12-05 16:06:37.732421,70.0,g,Pasas Bañadas con Chocolate Fochis,5.5,metro,,,PASAS
Colado HEINZ Ciruela y Pasas Frasco 113g,S/ 5.60,vivanda,PASAS,2024-12-05 22:07:20.330029,113.0,g,Colado HEINZ Ciruela y Pasas Frasco,5.6,vivanda,,HEINZ,PASAS
Maní con Pasas Vallealto Bolsa 150 gr,S/ 5.60,wong,PASAS,2024-12-05 18:41:58.617634,150.0,g,Maní con Pasas Vallealto Bolsa r,5.6,wong,,,PASAS
Humita Dulce con Manjar y Pasas x un,S/ 5.70,metro,PASAS,2024-12-05 16:06:37.732421,1.0,un,Humita Dulce con Manjar y Pasas,5.7,metro,,,PASAS
Piqueo BELL'S Maní con pasas Bolsa 180Gr,S/ 5.70 un,plaza_vea,PASAS,2024-12-05 15:25:12.928361,180.0,g,Piqueo BELL'S Maní con pasas Bolsa r,5.7,plaza_vea,Bolsa 180g,,PASAS
Piqueo BELL'S Maní con pasas Bolsa 180Gr,S/ 5.70,vivanda,PASAS,2024-12-05 22:07:20.330029,180.0,g,Piqueo BELL'S Maní con pasas Bolsa r,5.7,vivanda,,BELL'S,PASAS
Pasas Bañadas con Chocolate Fochis 70g,S/ 5.80,wong,PASAS,2024-12-05 18:41:58.617634,70.0,g,Pasas Bañadas con Chocolate Fochis,5.8,wong,,,PASAS
Pasas morenas 150 g,S/ 5.90,tottus,PASAS,2024-12-05 12:07:21.253853,150.0,g,Pasas morenas,5.9,tottus,,VILLA NATURA,PASAS
MANI CON PASAS X 150GR,S/ 5.90,tottus,PASAS,2024-12-05 12:07:21.253853,150.0,g,MANI CON PASAS X R,5.9,tottus,,VILLA NATURA,PASAS
Almendras VILLA NATURA Bolsa 80g,S/ 6 un,plaza_vea,PASAS,2024-12-05 15:25:12.928361,80.0,g,Almendras VILLA NATURA Bolsa,6.0,plaza_vea,Bolsa 80g,,PASAS
Almendras VILLA NATURA Bolsa 80g,S/ 6 un,plaza_vea,PASAS,2024-12-05 15:25:12.928361,80.0,g,Almendras VILLA NATURA Bolsa,6.0,plaza_vea,Bolsa 80g,,PASAS
Piqueo BELL'S Mix nueces premium Bolsa 150Gr,S/ 6.60 un,plaza_vea,PASAS,2024-12-05 15:25:12.928361,150.0,g,Piqueo BELL'S Mix nueces premium Bolsa r,6.6,plaza_vea,Bolsa 150g,,PASAS
Yogurt Actibio Higo Guindon Pasas 950 g,S/ 6.70,tottus,PASAS,2024-12-05 12:07:21.253853,950.0,g,Yogurt Actibio Higo Guindon Pasas,6.7,tottus,,GLORIA,PASAS
Yogurt con Linaza Gloria Actibio Sabor Higo Guindón y Pasas 950g,S/ 6.70,wong,PASAS,2024-12-05 18:41:58.617634,950.0,g,Yogurt con Linaza Gloria Actibio Sabor Higo Guindón y Pasas,6.7,wong,,,PASAS
Yogurt con Linaza Gloria Actibio Sabor Higo Guindón y Pasas 950g,S/ 6.70,metro,PASAS,2024-12-05 16:06:37.732421,950.0,g,Yogurt con Linaza Gloria Actibio Sabor Higo Guindón y Pasas,6.7,metro,,,PASAS
Maní con Pasas Cuisine & Co Bolsa 200 gr,S/ 6.80,metro,PASAS,2024-12-05 16:06:37.732421,200.0,g,Maní con Pasas Cuisine & Co Bolsa r,6.8,metro,,,PASAS
Humita Dulce con Manjar y Pasas x un,S/ 7.00,wong,PASAS,2024-12-05 18:41:58.617634,1.0,un,Humita Dulce con Manjar y Pasas,7.0,wong,,,PASAS
Albaricoques BELL'S Táper 100g,S/ 7.39 un,plaza_vea,PASAS,2024-12-05 15:25:12.928361,100.0,g,Albaricoques BELL'S Táper,7.39,plaza_vea,Táper 100g,,PASAS
Mixtura Natural VILLA NATURA Bolsa 150g,S/ 7.50 un,plaza_vea,PASAS,2024-12-05 15:25:12.928361,150.0,g,Mixtura Natural VILLA NATURA Bolsa,7.5,plaza_vea,Bolsa 150g,,PASAS
Pasas Morenas BELL'S Táper 250g,S/ 7.50,vivanda,PASAS,2024-12-05 22:07:20.330029,250.0,g,Pasas Morenas BELL'S Táper,7.5,vivanda,,BELL'S,PASAS
Piqueo VILLA NATURA Cocktail de Nueces Bolsa 1...,S/ 7.50 un,plaza_vea,PASAS,2024-12-05 15:25:12.928361,150.0,g,Piqueo VILLA NATURA Cocktail de Nueces Bolsa 1,7.5,plaza_vea,Bolsa 150g,,PASAS
Piqueos VILLA NATURA Cocktail de Nueces Sin Sa...,S/ 7.50 un,plaza_vea,PASAS,2024-12-05 15:25:12.928361,150.0,g,Piqueos VILLA NATURA Cocktail de Nueces Sin Sa,7.5,plaza_vea,Bolsa 150g,,PASAS
"Yogurt GLORIA ActiBio con Linaza Sabor a Higo, Guindón y Pasas Botella 950g",S/ 7.50,vivanda,PASAS,2024-12-05 22:07:20.330029,950.0,g,"Yogurt GLORIA ActiBio con Linaza Sabor a Higo, Guindón y Pasas Botella",7.5,vivanda,,GLORIA,PASAS
Pasas Morenas Villa Natura 200g,S/ 7.70,wong,PASAS,2024-12-05 18:41:58.617634,200.0,g,Pasas Morenas Villa Natura,7.7,wong,,,PASAS
Pasas Morenas Villa Natura 200g,S/ 7.70,metro,PASAS,2024-12-05 16:06:37.732421,200.0,g,Pasas Morenas Villa Natura,7.7,metro,,,PASAS
Guindones Medianos BELL'S Bolsa 180g,S/ 7.90 un,plaza_vea,PASAS,2024-12-05 15:25:12.928361,180.0,g,Guindones Medianos BELL'S Bolsa,7.9,plaza_vea,Bolsa 180g,,PASAS
Pasas Morenas BELL'S Táper 250g,S/ 7.90 un,plaza_vea,PASAS,2024-12-05 15:25:12.928361,250.0,g,Pasas Morenas BELL'S Táper,7.9,plaza_vea,Táper 250g,,PASAS
Pecana Pelada VILLA NATURA Bolsa 60g,S/ 7.90 un,plaza_vea,PASAS,2024-12-05 15:25:12.928361,60.0,g,Pecana Pelada VILLA NATURA Bolsa,7.9,plaza_vea,Bolsa 60g,,PASAS
Guindones sin Pepa VILLA NATURA Bolsa 150g,S/ 7.90 un,plaza_vea,PASAS,2024-12-05 15:25:12.928361,150.0,g,Guindones sin Pepa VILLA NATURA Bolsa,7.9,plaza_vea,Bolsa 150g,,PASAS
Pasas Morenas VALLEALTO Doypack 250g,S/ 8.00,vivanda,PASAS,2024-12-05 22:07:20.330029,250.0,g,Pasas Morenas VALLEALTO Doypack,8.0,vivanda,,VALLEALTO,PASAS
Cashews Salados VILLA NATURA Bolsa 80g,S/ 8 un,plaza_vea,PASAS,2024-12-05 15:25:12.928361,80.0,g,Cashews Salados VILLA NATURA Bolsa,8.0,plaza_vea,Bolsa 80g,,PASAS
Pasas Morenas Vallealto 250g,S/ 8.20,metro,PASAS,2024-12-05 16:06:37.732421,250.0,g,Pasas Morenas Vallealto,8.2,metro,,,PASAS
Pasas Morenas Vallealto 250g,S/ 8.20,wong,PASAS,2024-12-05 18:41:58.617634,250.0,g,Pasas Morenas Vallealto,8.2,wong,,,PASAS
Castañas BELL'S Táper 100g,S/ 8.29 un,plaza_vea,PASAS,2024-12-05 15:25:12.928361,100.0,g,Castañas BELL'S Táper,8.29,plaza_vea,Táper 100g,,PASAS
Almendras BELL'S Táper 100g,S/ 8.29 un,plaza_vea,PASAS,2024-12-05 15:25:12.928361,100.0,g,Almendras BELL'S Táper,8.29,plaza_vea,Táper 100g,,PASAS
Pasas Rubias BELL'S Táper 150g,S/ 8.49,vivanda,PASAS,2024-12-05 22:07:20.330029,150.0,g,Pasas Rubias BELL'S Táper,8.49,vivanda,,BELL'S,PASAS
